store_number,promotion_id,sku_number,department,adjacent_confidence_raw,adjacent_confidence_calibrated,adjacent_path_use_policy,adjacent_path_use_reason,new_line_flag,weak_history_flag,model_expected_units_total_promo,adjacent_expected_units,actual_units_sold_promo
772,772|190275|2025-12-25|2026-01-14|772-190275-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,190275,HAIR ACC BRUSHES,0.9224,0.3537,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.792,1.4286,1.0
772,772|192177|2025-12-25|2026-01-14|772-192177-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,192177,HAIRCARE,0.9248,0.3591,DATA_REPAIR_REQUIRED,Basket attachment quality too weak for adjacent trust,NO,YES,1.363,1.2083,2.0
772,772|197262|2025-12-25|2026-01-14|772-197262-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,197262,BEAUTY ACCESSORIES,0.9248,0.3268,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.398,0.7419,2.0
772,772|198934|2025-12-25|2026-01-14|772-198934-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,198934,BEAUTY ACCESSORIES,0.9224,0.3784,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.318,0.75,1.0
772,772|199044|2025-12-25|2026-01-14|772-199044-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,199044,SUNCARE,0.9224,0.2746,DATA_REPAIR_REQUIRED,Basket attachment quality too weak for adjacent trust,NO,YES,1.4,2.5,1.0
772,772|20866|2025-12-25|2026-01-14|772-20866-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,20866,HAIRCARE,0.9248,0.3763,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.363,1.4561,2.0
772,772|21072|2025-12-25|2026-01-14|772-21072-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,21072,COLOUR COSMETICS,0.9248,0.2949,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.331,0.2821,2.0
772,772|22069|2025-12-25|2026-01-14|772-22069-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,22069,VITAMIN SUPPLEMENT,0.9248,0.2984,DATA_REPAIR_REQUIRED,Basket attachment quality too weak for adjacent trust,NO,YES,1.366,0.3333,2.0
772,772|23075|2025-12-25|2026-01-14|772-23075-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,23075,BEAUTY ELECTRICAL,0.6724,0.2506,USE_FOR_NEW_LINE_CONTEXT_ONLY,"Adjacent path provides analogy context only, not order quantity",NO,YES,1.311,0.5,1.0
772,772|24919|2025-12-25|2026-01-14|772-24919-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,24919,SKINCARE,0.9224,0.3581,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.374,1.3966,1.0
772,772|295000|2025-12-25|2026-01-14|772-295000-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,295000,HAIR REMOVAL,0.9224,0.413,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.4,1.0,1.0
772,772|298522|2025-12-25|2026-01-14|772-298522-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,298522,HAIRCARE,0.9248,0.3763,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.375,1.4561,2.0
772,772|306779|2025-12-25|2026-01-14|772-306779-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,306779,COLOUR COSMETICS,0.9224,0.3537,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.331,0.5714,1.0
772,772|36995|2025-12-25|2026-01-14|772-36995-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,36995,SUNCARE,0.9271,0.3919,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.4,2.5,3.0
772,772|388823|2025-12-25|2026-01-14|772-388823-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,388823,SKINCARE,0.9224,0.3606,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.843,1.3784,1.0
