promotion_row_key,source_training_slice,store_number,sku_number,promotion_name,department,category,inferred_supplier_number,realized_sales_units,target_actual_units_sold,sufficient_stock_demand_units_target,target_quality_label,target_weight,target_repair_basis,target_warning,stock_integrity_issue_flag
772|522252|2024-06-24|2024-06-30|772-522252-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,522252,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|522287|2024-06-24|2024-06-30|772-522287-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,522287,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52244|2024-06-24|2024-06-30|772-52244-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52244,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52248|2024-06-24|2024-06-30|772-52248-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52248,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,TANNING,TANNING SKIN,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52252|2024-06-24|2024-06-30|772-52252-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52252,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52256|2024-06-24|2024-06-30|772-52256-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52256,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52382|2024-06-24|2024-06-30|772-52382-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52382,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,TANNING,TANNING SKIN,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52738|2024-06-24|2024-06-30|772-52738-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52738,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52753|2024-06-24|2024-06-30|772-52753-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52753,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,EVERYDAY SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52956|2024-06-24|2024-06-30|772-52956-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52956,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,EVERYDAY SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52957|2024-06-24|2024-06-30|772-52957-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52957,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,EVERYDAY SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52961|2024-06-24|2024-06-30|772-52961-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52961,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,EVERYDAY SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|52964|2024-06-24|2024-06-30|772-52964-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,52964,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,EVERYDAY SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53269|2024-06-24|2024-06-30|772-53269-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53269,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53292|2024-06-24|2024-06-30|772-53292-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53292,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53293|2024-06-24|2024-06-30|772-53293-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53293,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53296|2024-06-24|2024-06-30|772-53296-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53296,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53305|2024-06-24|2024-06-30|772-53305-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53305,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53307|2024-06-24|2024-06-30|772-53307-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53307,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53312|2024-06-24|2024-06-30|772-53312-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53312,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53318|2024-06-24|2024-06-30|772-53318-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53318,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53321|2024-06-24|2024-06-30|772-53321-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53321,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53324|2024-06-24|2024-06-30|772-53324-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53324,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53326|2024-06-24|2024-06-30|772-53326-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53326,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53327|2024-06-24|2024-06-30|772-53327-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53327,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,NATIO,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53329|2024-06-24|2024-06-30|772-53329-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53329,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53416|2024-06-24|2024-06-30|772-53416-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53416,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53436|2024-06-24|2024-06-30|772-53436-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53436,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53451|2024-06-24|2024-06-30|772-53451-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53451,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,11764,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53452|2024-06-24|2024-06-30|772-53452-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53452,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53455|2024-06-24|2024-06-30|772-53455-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53455,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,11764,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53459|2024-06-24|2024-06-30|772-53459-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53459,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53461|2024-06-24|2024-06-30|772-53461-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53461,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53462|2024-06-24|2024-06-30|772-53462-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53462,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,11764,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53463|2024-06-24|2024-06-30|772-53463-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53463,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,11764,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53464|2024-06-24|2024-06-30|772-53464-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53464,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,11764,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53465|2024-06-24|2024-06-30|772-53465-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53465,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53467|2024-06-24|2024-06-30|772-53467-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53467,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53468|2024-06-24|2024-06-30|772-53468-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53468,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53471|2024-06-24|2024-06-30|772-53471-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53471,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53472|2024-06-24|2024-06-30|772-53472-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53472,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,11764,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53474|2024-06-24|2024-06-30|772-53474-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53474,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,11764,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53475|2024-06-24|2024-06-30|772-53475-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53475,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53482|2024-06-24|2024-06-30|772-53482-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53482,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53520|2024-06-24|2024-06-30|772-53520-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53520,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53521|2024-06-24|2024-06-30|772-53521-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53521,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53524|2024-06-24|2024-06-30|772-53524-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53524,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,11764,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53525|2024-06-24|2024-06-30|772-53525-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53525,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,11764,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53526|2024-06-24|2024-06-30|772-53526-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53526,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53530|2024-06-24|2024-06-30|772-53530-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53530,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,BARRY M,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53547|2024-06-24|2024-06-30|772-53547-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53547,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,EVERYDAY SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53548|2024-06-24|2024-06-30|772-53548-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53548,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,EVERYDAY SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|53610|2024-06-24|2024-06-30|772-53610-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,53610,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,EVERYDAY SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|537187|2024-06-24|2024-06-30|772-537187-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,537187,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SUNCARE,AFTERSUN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|537886|2024-06-24|2024-06-30|772-537886-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,537886,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,SKINCARE,COSMECEUTICAL,99999,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|542027|2024-06-24|2024-06-30|772-542027-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,542027,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,RIMMEL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|54317|2024-06-24|2024-06-30|772-54317-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,54317,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,RIMMEL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,NO_EVIDENCE_NO_SALES|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|54384|2024-06-24|2024-06-30|772-54384-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,54384,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,ESSIE,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|54390|2024-06-24|2024-06-30|772-54390-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,54390,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,ESSIE,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|54396|2024-06-24|2024-06-30|772-54396-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,54396,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,ESSIE,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|54417|2024-06-24|2024-06-30|772-54417-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,54417,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,ESSIE,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|54418|2024-06-24|2024-06-30|772-54418-20240624|Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,policy-measurement-envfix-hard5k-20260522,772,54418,Allocation Report - SE1 SKINCARE CATEGORY SALES EVENT,COLOUR COSMETICS,ESSIE,3707,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
