sku_number,sku_description,operator_decision,operator_action,order_units,expected_promo_demand,projected_stock_gap_units,audit_notes
307459,Cetaphil Daily Adv Moist 226G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$17.26; risk_reward=0.56; sku_bias=NO_COMPARABLE_EVENTS
194870,Scholl Gel Activ Sport Small,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=47; capital_risk=$17.18; risk_reward=0.62; sku_bias=NO_COMPARABLE_EVENTS
55494,Avene Revital Nourish Crm 50Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=70; capital_risk=$17.13; risk_reward=1.67; sku_bias=NO_COMPARABLE_EVENTS
63386,Jojoba Activating Clns Oil,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=56; capital_risk=$17.04; risk_reward=1.13; sku_bias=NO_COMPARABLE_EVENTS
189250,May Inst Perfect Glow Light,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$17.02; risk_reward=0.69; sku_bias=NO_COMPARABLE_EVENTS
194049,Csc Moisture+ Eye Gel 15Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=49; capital_risk=$17.02; risk_reward=0.98; sku_bias=NO_COMPARABLE_EVENTS
198728,May Sst Lumi Matte Fnd 108,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$16.96; risk_reward=0.69; sku_bias=NO_COMPARABLE_EVENTS
666842,Bondi/S Grad Tan Milk 375Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$16.92; risk_reward=0.44; sku_bias=NO_COMPARABLE_EVENTS
62719,Nude Nat Mnrl Cover W1 Light,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=ZERO_SOH_RISK; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=52; capital_risk=$16.81; risk_reward=1.04; sku_bias=NO_COMPARABLE_EVENTS
66433,Durotuss Child C&F Liq 200Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=58; capital_risk=$16.70; risk_reward=0.48; sku_bias=NO_COMPARABLE_EVENTS
26154,Neut H/B Cln Gelee Milk 145G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=47; capital_risk=$16.62; risk_reward=0.47; sku_bias=NO_COMPARABLE_EVENTS
195099,Olay Reg Ret24 Max Serum 30Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$16.59; risk_reward=1.38; sku_bias=NO_COMPARABLE_EVENTS
62722,Nude Nat Mnrl Cover N4 Medium,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$16.59; risk_reward=1.06; sku_bias=NO_COMPARABLE_EVENTS
48513,Sm C&H Frizz Free Mousse 220Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=54; capital_risk=$16.54; risk_reward=0.73; sku_bias=NO_COMPARABLE_EVENTS
13147,Nude Ess Starter Kit L/Med,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$16.38; risk_reward=1.49; sku_bias=NO_COMPARABLE_EVENTS
13629,Vagisil P/Hydrate Ext Gel 30G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$16.34; risk_reward=0.36; sku_bias=NO_COMPARABLE_EVENTS
194050,Csc Brightening Eye Cream 15Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$16.28; risk_reward=1.06; sku_bias=NO_COMPARABLE_EVENTS
192124,Weleda Skin Food Clns Blm 75Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$16.19; risk_reward=0.74; sku_bias=NO_COMPARABLE_EVENTS
55229,Colg Tp O/W Renew Vibr 85G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=50; capital_risk=$16.02; risk_reward=0.50; sku_bias=NO_COMPARABLE_EVENTS
88892,Illi Face Fuzz Remover Pro,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=52; capital_risk=$15.90; risk_reward=0.42; sku_bias=NO_COMPARABLE_EVENTS
822876,Antip Jul A/B Gel Clsr 200Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=54; capital_risk=$15.89; risk_reward=1.09; sku_bias=NO_COMPARABLE_EVENTS
194016,Csc Microderm Exfoliant 100Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$15.87; risk_reward=0.72; sku_bias=NO_COMPARABLE_EVENTS
199766,Rim Mltitskr Wmu Fndn&Con L/H,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=57; capital_risk=$15.78; risk_reward=0.77; sku_bias=NO_COMPARABLE_EVENTS
24924,Olay Regen M/Sculpt Fc Crm 50G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=63; capital_risk=$15.76; risk_reward=1.36; sku_bias=NO_COMPARABLE_EVENTS
185625,Berocca Energy Mango Ef Tab 30,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$15.69; risk_reward=0.71; sku_bias=NO_COMPARABLE_EVENTS
41977,Nude Crmy Mte Ls Blush Nude,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=49; capital_risk=$15.65; risk_reward=0.65; sku_bias=NO_COMPARABLE_EVENTS
194426,Ardell Naked Extensions Kit,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=52; capital_risk=$15.41; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
50394,Dv Eh Inten Moist Lotion 500Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$15.31; risk_reward=0.55; sku_bias=NO_COMPARABLE_EVENTS
184798,Oral B 3Dw Enamel Strng Tp 95G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=46; capital_risk=$15.09; risk_reward=0.37; sku_bias=NO_COMPARABLE_EVENTS
90440,Rim Omg Lip Btr Treat 004,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=48; capital_risk=$15.05; risk_reward=0.64; sku_bias=NO_COMPARABLE_EVENTS
62358,1000Hr Lash/Brow Kit Dk Brown,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$15.00; risk_reward=0.61; sku_bias=NO_COMPARABLE_EVENTS
15186,Sun Bum Lotion Spf50 177Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=46; capital_risk=$14.99; risk_reward=0.61; sku_bias=NO_COMPARABLE_EVENTS
88899,Illi Tweezer Trio With Case,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=57; capital_risk=$14.94; risk_reward=0.34; sku_bias=NO_COMPARABLE_EVENTS
88891,Illi Fuzz Remover Value Pk 6Pk,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=58; capital_risk=$14.92; risk_reward=0.40; sku_bias=NO_COMPARABLE_EVENTS
194040,Csc Moisture+ Cream 50G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$14.88; risk_reward=1.07; sku_bias=NO_COMPARABLE_EVENTS
194881,Scholl Gel Activ Work Small,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=54; capital_risk=$14.88; risk_reward=0.72; sku_bias=NO_COMPARABLE_EVENTS
66565,Demazin Allergy+Hayfever 60Tab,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=57; capital_risk=$14.87; risk_reward=0.77; sku_bias=NO_COMPARABLE_EVENTS
5909,Bondi/S Exfoliating Mitt,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=58; capital_risk=$14.82; risk_reward=0.30; sku_bias=NO_COMPARABLE_EVENTS
66823,Olay Regen Ult/R Hyd Crm Frag,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$14.81; risk_reward=1.41; sku_bias=NO_COMPARABLE_EVENTS
96565,Nude Liq Veil Es 05 Rich Brnz,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=45; capital_risk=$14.77; risk_reward=0.61; sku_bias=NO_COMPARABLE_EVENTS
186524,Bondi/S G/Tan Tint S/P150M,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$14.76; risk_reward=0.55; sku_bias=NO_COMPARABLE_EVENTS
195097,Olay Nia+Vitc Spf30 Moist 50G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$14.71; risk_reward=1.42; sku_bias=NO_COMPARABLE_EVENTS
94565,May Brow Ultra Slim Deep Brwn,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=45; capital_risk=$14.70; risk_reward=0.46; sku_bias=NO_COMPARABLE_EVENTS
185561,Ardell Twin Pk Faux Mk Demi W,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$14.64; risk_reward=0.73; sku_bias=NO_COMPARABLE_EVENTS
94010,May Ss Teddy 100 Kittenheel,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=60; capital_risk=$14.61; risk_reward=0.62; sku_bias=NO_COMPARABLE_EVENTS
17771,Nude Eye Pencil 01 Black,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$14.58; risk_reward=0.53; sku_bias=NO_COMPARABLE_EVENTS
193207,May Great Lash Blkst Blk,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$14.54; risk_reward=0.35; sku_bias=NO_COMPARABLE_EVENTS
193145,Npmu Bwm Calm Conclr Caramel,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=67; capital_risk=$14.53; risk_reward=0.61; sku_bias=NO_COMPARABLE_EVENTS
193204,May Ls Sky High Wtp,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=49; capital_risk=$14.51; risk_reward=0.65; sku_bias=NO_COMPARABLE_EVENTS
632856,St Tropez S/Tan Exp Mousse 200,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$14.47; risk_reward=1.43; sku_bias=NO_COMPARABLE_EVENTS
93847,Sundae Always Late Bmist 90Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=57; capital_risk=$14.46; risk_reward=1.15; sku_bias=NO_COMPARABLE_EVENTS
185380,Olay Regen Antioxidant Crm 50G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$14.40; risk_reward=1.45; sku_bias=NO_COMPARABLE_EVENTS
96449,May Lift Ls Mte Take The 1 005,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$14.38; risk_reward=0.54; sku_bias=NO_COMPARABLE_EVENTS
95613,Mf F/F Pro Blur Lse Pwd Trans,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=46; capital_risk=$14.36; risk_reward=0.92; sku_bias=NO_COMPARABLE_EVENTS
2839,Nivea D/E Db/Eff Emur 125Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=50; capital_risk=$14.34; risk_reward=0.33; sku_bias=NO_COMPARABLE_EVENTS
88913,Illi Heavy Duty Callus Remover,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=54; capital_risk=$14.33; risk_reward=0.54; sku_bias=NO_COMPARABLE_EVENTS
94948,Nude Tint L Oil 03 Pink Rasp,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=49; capital_risk=$14.31; risk_reward=0.65; sku_bias=NO_COMPARABLE_EVENTS
62855,Olay Luminous Vitamin C Serum,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$14.26; risk_reward=1.47; sku_bias=NO_COMPARABLE_EVENTS
57314,Olay Regen Ret Night Serm 30Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$14.20; risk_reward=1.38; sku_bias=NO_COMPARABLE_EVENTS
90343,Slick Anti-Flyaway Gel 100Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$14.17; risk_reward=0.60; sku_bias=NO_COMPARABLE_EVENTS
612448,Neut Mur Wipes Regular 25,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=60; capital_risk=$14.14; risk_reward=0.25; sku_bias=NO_COMPARABLE_EVENTS
24552,Jojoba Australian Jojoba 30Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=51; capital_risk=$14.12; risk_reward=0.68; sku_bias=NO_COMPARABLE_EVENTS
62718,Nude Nat Mnrl Cover C1 Fair,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=60; capital_risk=$14.04; risk_reward=1.25; sku_bias=NO_COMPARABLE_EVENTS
192033,Avene E/Care Milk Clnsr 200Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=56; capital_risk=$14.03; risk_reward=1.13; sku_bias=NO_COMPARABLE_EVENTS
191174,May Superstay Glow Tint 36,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=63; capital_risk=$14.01; risk_reward=0.91; sku_bias=NO_COMPARABLE_EVENTS
191180,May Superstay Glow Tint 05,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=45; capital_risk=$14.01; risk_reward=0.91; sku_bias=NO_COMPARABLE_EVENTS
49268,Mf Mastrpce Masc Rich Black,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=58; capital_risk=$14.00; risk_reward=0.79; sku_bias=NO_COMPARABLE_EVENTS
33091,Sm Coconut & Hibiscus Cd 384Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=51; capital_risk=$13.89; risk_reward=0.68; sku_bias=NO_COMPARABLE_EVENTS
854247,B/M Magmin 500Mg Tab 250,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$13.74; risk_reward=1.47; sku_bias=NO_COMPARABLE_EVENTS
63573,Demazin 12Hr N/Decon Spry 20Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=54; capital_risk=$13.69; risk_reward=0.31; sku_bias=NO_COMPARABLE_EVENTS
90063,May Ls Firework Electro Black,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$13.58; risk_reward=0.72; sku_bias=NO_COMPARABLE_EVENTS
96611,Npmu Make Em Wndr Fdn Buff,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$13.58; risk_reward=0.73; sku_bias=NO_COMPARABLE_EVENTS
96615,Npmu Make Em Wndr Fdn Class Ta,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$13.58; risk_reward=0.73; sku_bias=NO_COMPARABLE_EVENTS
96643,Npmu Wndr Pwd Cinnamon Catch,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=67; capital_risk=$13.57; risk_reward=0.61; sku_bias=NO_COMPARABLE_EVENTS
15719,Npmu Eb Pencil Micro Taupe,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$13.51; risk_reward=0.49; sku_bias=NO_COMPARABLE_EVENTS
67026,Bondi/S F/F Spf50+ Fce Mst 60G,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=56; capital_risk=$13.48; risk_reward=0.57; sku_bias=NO_COMPARABLE_EVENTS
198636,Avene Kids Spf 50+ 200Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$13.44; risk_reward=1.37; sku_bias=NO_COMPARABLE_EVENTS
192119,Olay Hyaluron Serum 30Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=68; capital_risk=$13.42; risk_reward=1.56; sku_bias=NO_COMPARABLE_EVENTS
321943,Neut Bod Oil 250Ml,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$13.35; risk_reward=0.59; sku_bias=NO_COMPARABLE_EVENTS
91473,Garnier Gd 5.0 Coffee Roast Br,REDUCE_HOLDING,DO_NOT_BUY,0,1,0,demand=NO_DEMAND; availability=FLOOR_PROTECTED; capital=CAPITAL_DRAG_HIGH; raw_units=0; provisional_units=0; final_units=0; confidence_pct=46; capital_risk=$13.27; risk_reward=0.92; sku_bias=NO_COMPARABLE_EVENTS
