sku_number,sku_description,decision,decision_quality_label,confidence_score,data_quality_score,demand_evidence_strength,promo_period_demand_source,promo_units_expected_to_sell,recommended_order_units,commercial_coverage_ratio,remaining_promo_sales_stock_gap,remaining_end_stock_gap,execution_ready_flag,execution_blocker,proposed_action_tier
72934,Burberry London Wom Edp 100Ml,REVIEW,REVIEW_STOCK_GAP,50,100.0,MODERATE,same_discount_history,3.667,0,0.0,2,16,NO,,tier_3_review_evidence_gap
67324,B/Lab M/Peptide A/Age Ser 30M,REVIEW,REVIEW_STOCK_GAP,33,94.0,MODERATE,same_discount_history,3.667,0,0.0,0,14,NO,,tier_3_review_evidence_gap
984256,U By Kotex Sprt Ut Wing Sup 10,REVIEW,REVIEW_STOCK_GAP,29,94.0,MODERATE,same_discount_history,3.667,0,0.0,0,16,NO,,tier_3_review_evidence_gap
653586,Lrp Redermic R Eye 15Ml,REVIEW,REVIEW_STOCK_GAP,26,94.0,MODERATE,same_discount_history,3.667,0,0.0,1,16,NO,,tier_3_review_evidence_gap
190842,Lrp Tol Rosaliac 40Ml,REVIEW,REVIEW_STOCK_GAP,25,94.0,MODERATE,same_discount_history,3.667,0,0.0,0,16,NO,,tier_3_review_evidence_gap
60001,Neut Eye Makeup Remover 200Ml,REVIEW,REVIEW_STOCK_GAP,24,100.0,MODERATE,same_discount_history,3.667,0,0.0,2,16,NO,,tier_3_review_evidence_gap
198461,Hada Labo Prem A/S Sheet Mask,REVIEW,REVIEW_STOCK_GAP,22,94.0,MODERATE,same_discount_history,3.667,0,0.0,0,14,NO,,tier_3_review_evidence_gap
33267,Tom Org Super Tampons 16Pk,REVIEW,REVIEW_STOCK_GAP,29,94.0,MODERATE,same_discount_history,3.643,0,0.0,0,11,NO,,tier_3_review_evidence_gap
10432,Lor Magic Ret Dark Brown 2,REVIEW,REVIEW_STOCK_GAP,28,94.0,MODERATE,same_discount_history,3.6,0,0.0,1,15,NO,,tier_3_review_evidence_gap
199950,Garnier Pro Retinol Serum Mask,REVIEW,REVIEW_STOCK_GAP,24,100.0,MODERATE,same_discount_history,3.6,0,0.0,2,15,NO,,tier_3_review_evidence_gap
41594,May Iar Eraser Dk Circ Ivory,REVIEW,REVIEW_STOCK_GAP,63,100.0,MODERATE,same_discount_history,3.522,0,0.0,0,15,NO,,tier_3_review_evidence_gap
193143,Npmu Bwm Calm Conclr Med Gold,REVIEW,REVIEW_STOCK_GAP,68,62.0,CONFLICTING,baseline_period_demand,3.5,4,0.235,0,13,NO,,tier_3_review_evidence_gap
94063,Npmu Bmelt Brnz Butta'D Down,REVIEW,REVIEW_STOCK_GAP,67,62.0,CONFLICTING,baseline_period_demand,3.5,4,0.25,0,12,NO,,tier_3_review_evidence_gap
41319,Rexona W Clin Apd Summer 180Ml,REVIEW,REVIEW_STOCK_GAP,60,100.0,MODERATE,same_discount_history,3.5,0,0.0,1,15,NO,,tier_3_review_evidence_gap
49090,Garn H/Bomb Mask Chamomile,REVIEW,REVIEW_STOCK_GAP,58,100.0,MODERATE,same_discount_history,3.5,0,0.0,2,15,NO,,tier_3_review_evidence_gap
93920,Fraim Ext Grip Claw Clips 2Pk,REVIEW,REVIEW_STOCK_GAP,41,94.0,MODERATE,same_discount_history,3.5,0,0.0,0,15,NO,,tier_3_review_evidence_gap
96600,Npmu Ling Ll Stain Side,REVIEW,REVIEW_STOCK_GAP,40,100.0,MODERATE,same_discount_history,3.5,0,0.0,2,15,NO,,tier_3_review_evidence_gap
87750,Innisfree Pore Clay Mask 100Ml,REVIEW,REVIEW_STOCK_GAP,34,100.0,MODERATE,same_discount_history,3.5,0,0.0,3,15,NO,,tier_3_review_evidence_gap
820504,Nivea Soft Creme Jar 200Ml,REVIEW,REVIEW_STOCK_GAP,30,100.0,MODERATE,same_discount_history,3.5,0,0.0,2,15,NO,,tier_3_review_evidence_gap
90140,Npmu Face Glue Primer,REVIEW,REVIEW_STOCK_GAP,23,94.0,MODERATE,same_discount_history,3.5,0,0.0,1,15,NO,,tier_3_review_evidence_gap
37408,Dr Lew Micellar Wipes X25,REVIEW,REVIEW_STOCK_GAP,23,100.0,MODERATE,same_discount_history,3.5,0,0.0,2,15,NO,,tier_3_review_evidence_gap
36119,May Fitme M+P Pwd Cl Ivory,REVIEW,REVIEW_STOCK_GAP,33,94.0,MODERATE,same_discount_history,3.478,0,0.0,1,15,NO,,tier_3_review_evidence_gap
33265,Tom Org Super Pads 10Pk,REVIEW,REVIEW_STOCK_GAP,29,94.0,MODERATE,same_discount_history,3.429,0,0.0,1,15,NO,,tier_3_review_evidence_gap
56157,Epzen B/Lotion Relax 100Ml,REVIEW,REVIEW_STOCK_GAP,28,94.0,MODERATE,same_discount_history,3.429,0,0.0,1,15,NO,,tier_3_review_evidence_gap
64534,Nivea D/E Sens Cleansing Wipes,REVIEW,REVIEW_STOCK_GAP,25,100.0,MODERATE,same_discount_history,3.4,0,0.0,3,15,NO,,tier_3_review_evidence_gap
735078,Cetaphil Gntl Cleanser 1Ltr,REVIEW,REVIEW_STOCK_GAP,20,94.0,MODERATE,same_discount_history,3.4,0,0.0,0,12,NO,,tier_3_review_evidence_gap
36133,May Line Refine Ex Kajal Black,REVIEW,REVIEW_STOCK_GAP,61,100.0,MODERATE,same_discount_history,3.391,0,0.0,2,15,NO,,tier_3_review_evidence_gap
36115,May Fitme Concealer Ivory,REVIEW,REVIEW_STOCK_GAP,66,100.0,MODERATE,same_discount_history,3.364,0,0.0,1,14,NO,,tier_3_review_evidence_gap
94131,C/Council Lip Balm Spf50 Van,REVIEW,REVIEW_STOCK_GAP,65,100.0,MODERATE,same_discount_history,3.333,0,0.0,2,14,NO,,tier_3_review_evidence_gap
193413,Bioderma A/D Baume Moist500Ml,REVIEW,REVIEW_STOCK_GAP,64,100.0,MODERATE,same_discount_history,3.333,0,0.0,2,14,NO,,tier_3_review_evidence_gap
195049,Lrp Refill Lipikar Ap 400Ml,REVIEW,REVIEW_STOCK_GAP,41,94.0,MODERATE,same_discount_history,3.333,2,0.118,1,14,NO,,tier_3_review_evidence_gap
88080,Bwy Gel Moisturiser 50Ml,REVIEW,REVIEW_STOCK_GAP,34,94.0,MODERATE,same_discount_history,3.333,0,0.0,0,14,NO,,tier_3_review_evidence_gap
188861,Weleda Skin Food Lip Balm 8Ml,REVIEW,REVIEW_STOCK_GAP,29,94.0,MODERATE,same_discount_history,3.333,0,0.0,0,12,NO,,tier_3_review_evidence_gap
184704,Lrp Eff H Isobiome 40Ml,REVIEW,REVIEW_STOCK_GAP,25,94.0,MODERATE,same_discount_history,3.333,0,0.0,0,14,NO,,tier_3_review_evidence_gap
948845,Lrp Cleansing Micell Wtr 150Ml,REVIEW,REVIEW_LOW_CONFIDENCE,22,94.0,MODERATE,same_discount_history,3.333,0,0.0,0,8,NO,,tier_3_review_evidence_gap
521286,May Fit Me Concealer Fair,REVIEW,REVIEW_STOCK_GAP,28,94.0,MODERATE,same_discount_history,3.318,0,0.0,1,14,NO,,tier_3_review_evidence_gap
958840,Ogx Mini Arg Oil Mor Sp 88.7Ml,REVIEW,REVIEW_LOW_CONFIDENCE,42,94.0,MODERATE,same_discount_history,3.286,0,0.0,0,5,NO,,tier_3_review_evidence_gap
94057,Npmu Bmelt Brnz Butta Biscuit,REVIEW,REVIEW_STOCK_GAP,27,94.0,MODERATE,same_discount_history,3.286,0,0.0,0,14,NO,,tier_3_review_evidence_gap
94458,Loreal Lasr Eye Instant Erase,REVIEW,REVIEW_STOCK_GAP,22,94.0,MODERATE,same_discount_history,3.286,0,0.0,0,14,NO,,tier_3_review_evidence_gap
189236,May Ss Vinyl Ink Lippy,REVIEW,REVIEW_STOCK_GAP,63,100.0,MODERATE,same_discount_history,3.261,0,0.0,0,13,NO,,tier_3_review_evidence_gap
14528,Nivea D/E Micellar Wipes 25,REVIEW,REVIEW_STOCK_GAP,22,100.0,MODERATE,same_discount_history,3.2,0,0.0,2,14,NO,,tier_3_review_evidence_gap
15719,Npmu Eb Pencil Micro Taupe,REVIEW,REVIEW_STOCK_GAP,63,100.0,MODERATE,same_discount_history,3.176,0,0.0,0,13,NO,,tier_3_review_evidence_gap
43765,Jerg Oil Firm Ltn 496Ml,REVIEW,REVIEW_STOCK_GAP,65,100.0,MODERATE,same_discount_history,3.167,0,0.0,2,14,NO,,tier_3_review_evidence_gap
200980,B/Bees Wax L/Balm 4.25G Hang,REVIEW,REVIEW_STOCK_GAP,42,94.0,MODERATE,same_discount_history,3.143,0,0.0,0,13,NO,,tier_3_review_evidence_gap
11035,B/Bees Cd Tint Balm Rose,REVIEW,REVIEW_STOCK_GAP,38,94.0,MODERATE,same_discount_history,3.143,0,0.0,0,13,NO,,tier_3_review_evidence_gap
485861,U By Kotex Tamp Mini 16,REVIEW,REVIEW_STOCK_GAP,30,100.0,MODERATE,same_discount_history,3.143,0,0.0,2,13,NO,,tier_3_review_evidence_gap
15844,Npmu Lg Butter Praline,REVIEW,REVIEW_STOCK_GAP,28,94.0,MODERATE,same_discount_history,3.118,0,0.0,0,13,NO,,tier_3_review_evidence_gap
54862,Aveeno S/Rel Hand Mask 1P,REVIEW,REVIEW_STOCK_GAP,24,94.0,MODERATE,same_discount_history,3.111,0,0.0,0,11,NO,,tier_3_review_evidence_gap
193197,May Lash Sensational Wtp V Blk,REVIEW,REVIEW_STOCK_GAP,63,100.0,MODERATE,same_discount_history,3.091,0,0.0,0,13,NO,,tier_3_review_evidence_gap
60840,Rim Lst Fin Ll Cappuccino 705,REVIEW,REVIEW_STOCK_GAP,31,94.0,MODERATE,same_discount_history,3.062,0,0.0,0,12,NO,,tier_3_review_evidence_gap
521278,May Fit Me Concealer Light,REVIEW,REVIEW_STOCK_GAP,64,100.0,MODERATE,same_discount_history,3.046,0,0.0,0,13,NO,,tier_3_review_evidence_gap
38390,May Fit Me Loose Pwd Fair Lght,REVIEW,REVIEW_STOCK_GAP,63,100.0,MODERATE,same_discount_history,3.046,0,0.0,0,13,NO,,tier_3_review_evidence_gap
198639,Avene Spray Spf 50+ 200Ml,REVIEW,REVIEW_STOCK_GAP,71,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,11,NO,,tier_3_review_evidence_gap
90771,Weleda Dry Oil 100Ml,REVIEW,REVIEW_STOCK_GAP,69,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,13,NO,,tier_3_review_evidence_gap
196554,Cetaphil Daily Def Spf50 50Ml,REVIEW,REVIEW_STOCK_GAP,67,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
92854,Og Jojoba Oil 100Ml,REVIEW,REVIEW_STOCK_GAP,66,100.0,MODERATE,same_discount_history,3.0,0,0.0,2,13,NO,,tier_3_review_evidence_gap
90839,Jergens Dc Shea/Cocoa Lotion,REVIEW,REVIEW_STOCK_GAP,65,100.0,MODERATE,same_discount_history,3.0,0,0.0,1,13,NO,,tier_3_review_evidence_gap
31192,Lanolips 101 Mult Coconutr 10G,REVIEW,REVIEW_STOCK_GAP,65,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
187117,G/Mane Repair & Hyd Sp 330Ml,REVIEW,REVIEW_STOCK_GAP,64,100.0,MODERATE,same_discount_history,3.0,0,0.0,1,13,NO,,tier_3_review_evidence_gap
90841,Garn Pimple Patch 22Pk,REVIEW,REVIEW_STOCK_GAP,62,100.0,MODERATE,same_discount_history,3.0,0,0.0,1,13,NO,,tier_3_review_evidence_gap
242853,Neut N/F Hand Crm 56G,REVIEW,REVIEW_STOCK_GAP,62,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,11,NO,,tier_3_review_evidence_gap
92258,Epzen Smooth Clear Bw 400Ml,REVIEW,REVIEW_STOCK_GAP,60,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
611271,Nivea Gentle Face Wipes 25S,REVIEW,REVIEW_STOCK_GAP,57,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
69757,Avene Toler Recovery Crm 40Ml,REVIEW,REVIEW_STOCK_GAP,56,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
90892,Bioderma Snsbio Ar+ Mstr 40Ml,REVIEW,REVIEW_STOCK_GAP,56,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
92858,Cerave Acne Starter Kit,REVIEW,REVIEW_STOCK_GAP,54,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
62472,Moogoo Soothing Msm Moist 500G,REVIEW,REVIEW_STOCK_GAP,52,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,11,NO,,tier_3_review_evidence_gap
192051,Cerave Blem Control Gel 40Ml,REVIEW,REVIEW_STOCK_GAP,47,100.0,MODERATE,same_discount_history,3.0,0,0.0,2,13,NO,,tier_3_review_evidence_gap
97995,Rim Lst Fnsh Ll Brly Pnk,REVIEW,REVIEW_STOCK_GAP,45,100.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
97989,Rim Lst Fnsh Lipstick Cap Lght,REVIEW,REVIEW_STOCK_GAP,44,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,13,NO,,tier_3_review_evidence_gap
188848,Tbh Acne Anti-Bact Clns 125Ml,REVIEW,REVIEW_STOCK_GAP,39,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,13,NO,,tier_3_review_evidence_gap
192049,Cerave Skin Renew Ret Srm 30Ml,REVIEW,REVIEW_STOCK_GAP,38,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,13,NO,,tier_3_review_evidence_gap
95868,Es Soft Touch Bouncy Glow 10,REVIEW,REVIEW_LOW_CONFIDENCE,35,77.0,MODERATE,baseline_period_demand,3.0,3,0.273,0,8,NO,,tier_3_review_evidence_gap
194018,Csc Restoring Serum 30Ml,REVIEW,REVIEW_STOCK_GAP,34,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,13,NO,,tier_3_review_evidence_gap
65913,Batiste Og Dry Shampoo 350Ml,REVIEW,REVIEW_STOCK_GAP,32,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
34855,Epzen Mag Bth Slts 900G Relax,REVIEW,REVIEW_STOCK_GAP,32,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,13,NO,,tier_3_review_evidence_gap
277772,Oil G/Den S/Almond Oil 200Ml,REVIEW,REVIEW_STOCK_GAP,31,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,13,NO,,tier_3_review_evidence_gap
187645,Neut Ult Shr B/Mist Spf50 140G,REVIEW,REVIEW_STOCK_GAP,30,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,11,NO,,tier_3_review_evidence_gap
191288,U By Kotex Maxi O/Nght Wing 6,REVIEW,REVIEW_LOW_CONFIDENCE,29,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,6,NO,,tier_3_review_evidence_gap
386359,C/Counc Spf50+ Ultra 110Ml,REVIEW,REVIEW_LOW_CONFIDENCE,28,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,10,NO,,tier_3_review_evidence_gap
190839,Lrp Hyalu B5 Eye Serum 15Ml,REVIEW,REVIEW_STOCK_GAP,27,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,11,NO,,tier_3_review_evidence_gap
26669,Lrp Respect W/P Emur 125Ml,REVIEW,REVIEW_LOW_CONFIDENCE,27,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,8,NO,,tier_3_review_evidence_gap
188736,Hada Labo Tokyo Cleanser 150Ml,REVIEW,REVIEW_STOCK_GAP,27,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
94559,Cetaphil Gentle Skin Clns 473M,REVIEW,REVIEW_STOCK_GAP,27,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,13,NO,,tier_3_review_evidence_gap
16857,Lrp Anth Xl Ult Bb Crm Spf50+,REVIEW,REVIEW_LOW_CONFIDENCE,25,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,10,NO,,tier_3_review_evidence_gap
654988,Lrp Thermal Spring Wtr 300Ml,REVIEW,REVIEW_STOCK_GAP,25,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
69758,Avene Toler Recovery Balm 40Ml,REVIEW,REVIEW_STOCK_GAP,25,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,13,NO,,tier_3_review_evidence_gap
96295,Olay Super Spf50 Fluid M 50Ml,REVIEW,REVIEW_STOCK_GAP,25,100.0,MODERATE,same_discount_history,3.0,0,0.0,1,13,NO,,tier_3_review_evidence_gap
63360,Avene Cicalfate+ Scar Gel 30Ml,REVIEW,REVIEW_DEMAND_EVIDENCE,24,62.0,CONFLICTING,baseline_period_demand,3.0,3,0.231,0,10,NO,,tier_3_review_evidence_gap
96596,Npmu Ling Ll Stain Cuff Me,REVIEW,REVIEW_LOW_CONFIDENCE,24,82.0,MODERATE,same_discount_history,3.0,3,0.231,0,10,NO,,tier_3_review_evidence_gap
188952,Loreal R/Lift Vitac Srm 30Ml,REVIEW,REVIEW_STOCK_GAP,24,100.0,MODERATE,same_discount_history,3.0,0,0.0,1,13,NO,,tier_3_review_evidence_gap
96298,Neutrogena Colgn Eye Cream,REVIEW,REVIEW_STOCK_GAP,24,100.0,MODERATE,same_discount_history,3.0,0,0.0,1,13,NO,,tier_3_review_evidence_gap
37849,Jerg Oil Argan Moistrsr 496Ml,REVIEW,REVIEW_STOCK_GAP,24,100.0,MODERATE,same_discount_history,3.0,0,0.0,1,13,NO,,tier_3_review_evidence_gap
688711,Neut U/S Face Lot Spf50 88Ml,REVIEW,REVIEW_STOCK_GAP,23,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
192760,Neut H/B Face Lot Spf50 85Ml,REVIEW,REVIEW_STOCK_GAP,23,100.0,MODERATE,same_discount_history,3.0,0,0.0,1,13,NO,,tier_3_review_evidence_gap
92331,No7 Fr Repair Night Serum 25Ml,REVIEW,REVIEW_STOCK_GAP,22,94.0,MODERATE,same_discount_history,3.0,0,0.0,0,12,NO,,tier_3_review_evidence_gap
191950,Garn Cryo Jelly Sheet Mask,REVIEW,REVIEW_STOCK_GAP,62,100.0,MODERATE,same_discount_history,2.875,0,0.0,1,12,NO,,tier_3_review_evidence_gap
553586,Rexona W Apd Sexy Bouq 250Ml,REVIEW,REVIEW_STOCK_GAP,60,100.0,MODERATE,same_discount_history,2.875,0,0.0,0,12,NO,,tier_3_review_evidence_gap
49692,Avene Hydrance Rich Cream 40Ml,REVIEW,REVIEW_LOW_CONFIDENCE,30,94.0,MODERATE,same_discount_history,2.875,0,0.0,0,9,NO,,tier_3_review_evidence_gap
185193,C/Counc Face Serum Spf50+50Ml,REVIEW,REVIEW_STOCK_GAP,28,100.0,MODERATE,same_discount_history,2.867,0,0.0,1,12,NO,,tier_3_review_evidence_gap
184851,Epzen Exfol Body Scrub 200Ml,REVIEW,REVIEW_STOCK_GAP,65,100.0,MODERATE,same_discount_history,2.857,0,0.0,0,12,NO,,tier_3_review_evidence_gap
40356,Mpc My Perfect Eyes 20G,REVIEW,REVIEW_STOCK_GAP,37,100.0,MODERATE,same_discount_history,2.857,0,0.0,2,12,NO,,tier_3_review_evidence_gap
92210,Olay Retinol Body Wash 591Ml,REVIEW,REVIEW_STOCK_GAP,25,94.0,MODERATE,same_discount_history,2.857,2,0.133,1,12,NO,,tier_3_review_evidence_gap
64711,Blistex Five Way Protection,REVIEW,REVIEW_STOCK_GAP,23,100.0,MODERATE,same_discount_history,2.857,0,0.0,1,12,NO,,tier_3_review_evidence_gap
70358,Npmu Bwm Sr N Calm Conc Vnilla,REVIEW,REVIEW_STOCK_GAP,63,100.0,MODERATE,same_discount_history,2.824,0,0.0,0,11,NO,,tier_3_review_evidence_gap
51156,Bondi Spf50 Coco Lotion 150Ml,REVIEW,REVIEW_STOCK_GAP,65,100.0,MODERATE,same_discount_history,2.8,0,0.0,0,12,NO,,tier_3_review_evidence_gap
26779,Cetaphil Lght Ltn 50+ 100,REVIEW,REVIEW_STOCK_GAP,30,100.0,MODERATE,same_discount_history,2.8,0,0.0,1,12,NO,,tier_3_review_evidence_gap
807680,Benzac Ac Wash 5% 200Ml,REVIEW,REVIEW_STOCK_GAP,24,100.0,MODERATE,same_discount_history,2.8,0,0.0,1,12,NO,,tier_3_review_evidence_gap
897272,Aveeno Intense Hand Cream 100G,REVIEW,REVIEW_LOW_CONFIDENCE,24,94.0,MODERATE,same_discount_history,2.778,0,0.0,0,9,NO,,tier_3_review_evidence_gap
11833,Avene Gentle Toner 200Ml,REVIEW,REVIEW_STOCK_GAP,57,100.0,MODERATE,same_discount_history,2.75,0,0.0,0,11,NO,,tier_3_review_evidence_gap
65836,No7 R&R Mask,REVIEW,REVIEW_STOCK_GAP,32,94.0,MODERATE,same_discount_history,2.75,2,0.133,1,12,NO,,tier_3_review_evidence_gap
16306,Neut U/S Fluid Face Spf50 40Ml,REVIEW,REVIEW_STOCK_GAP,26,100.0,MODERATE,same_discount_history,2.75,0,0.0,1,12,NO,,tier_3_review_evidence_gap
191881,Cetaphil Gntl Skn Clns Pmp236M,REVIEW,REVIEW_LOW_CONFIDENCE,24,94.0,MODERATE,same_discount_history,2.75,0,0.0,0,10,NO,,tier_3_review_evidence_gap
93466,Garnier 4% Vit C Mela Srm 30Ml,REVIEW,REVIEW_STOCK_GAP,23,100.0,MODERATE,same_discount_history,2.75,0,0.0,1,12,NO,,tier_3_review_evidence_gap
88551,May Ls Sky High Burgundy Haze,REVIEW,REVIEW_STOCK_GAP,24,100.0,MODERATE,same_discount_history,2.733,0,0.0,1,12,NO,,tier_3_review_evidence_gap
396168,Batiste Dry Spoo Blush 120G,REVIEW,REVIEW_LOW_CONFIDENCE,32,94.0,MODERATE,same_discount_history,2.714,0,0.0,0,9,NO,,tier_3_review_evidence_gap
94078,Npmu Brow Glue Crazy Lift 01,REVIEW,REVIEW_STOCK_GAP,26,100.0,MODERATE,same_discount_history,2.714,0,0.0,1,12,NO,,tier_3_review_evidence_gap
92213,Olay N/Mide Body Lotion 502Ml,REVIEW,REVIEW_STOCK_GAP,25,94.0,MODERATE,same_discount_history,2.714,2,0.133,1,12,NO,,tier_3_review_evidence_gap
426784,Batiste Dry Spoo Dark 200Ml,REVIEW,REVIEW_STOCK_GAP,25,94.0,MODERATE,same_discount_history,2.714,0,0.0,0,12,NO,,tier_3_review_evidence_gap
15777,Npmu 3C Palette Conceal,REVIEW,REVIEW_LOW_CONFIDENCE,27,94.0,MODERATE,same_discount_history,2.706,0,0.0,0,10,NO,,tier_3_review_evidence_gap
199903,Avene Cica+ Recvry Serum 30Ml,REVIEW,REVIEW_STOCK_GAP,57,100.0,MODERATE,same_discount_history,2.667,0,0.0,0,11,NO,,tier_3_review_evidence_gap
190136,E/Pure Long Handle Body Brush,REVIEW,REVIEW_STOCK_GAP,45,94.0,MODERATE,same_discount_history,2.667,0,0.0,0,10,NO,,tier_3_review_evidence_gap
390860,U By Kotex Liner Sport 30,REVIEW,REVIEW_LOW_CONFIDENCE,29,94.0,MODERATE,same_discount_history,2.667,0,0.0,0,2,NO,,tier_3_review_evidence_gap
7237,Palmers Body C/Oil 150Ml,REVIEW,REVIEW_STOCK_GAP,29,94.0,MODERATE,same_discount_history,2.667,0,0.0,0,11,NO,,tier_3_review_evidence_gap
195048,Lrp Refill Lipikar S 400Ml,REVIEW,REVIEW_STOCK_GAP,27,94.0,MODERATE,same_discount_history,2.667,2,0.143,1,11,NO,,tier_3_review_evidence_gap
655159,Lrp L/Kar Lavante Oil 400Ml,REVIEW,REVIEW_LOW_CONFIDENCE,26,94.0,MODERATE,same_discount_history,2.667,0,0.0,0,8,NO,,tier_3_review_evidence_gap
199839,Tbh Spf30 Lip Balm 15Ml,REVIEW,REVIEW_LOW_CONFIDENCE,26,94.0,MODERATE,same_discount_history,2.667,0,0.0,0,10,NO,,tier_3_review_evidence_gap
184705,Lrp Eff Isobiome Clns/Crm 200,REVIEW,REVIEW_LOW_CONFIDENCE,25,94.0,MODERATE,same_discount_history,2.667,0,0.0,0,10,NO,,tier_3_review_evidence_gap
42784,Lrp Redermic Retinol Moist,REVIEW,REVIEW_STOCK_GAP,25,100.0,MODERATE,same_discount_history,2.667,0,0.0,1,11,NO,,tier_3_review_evidence_gap
26155,Neut H/B Cln Water Gel 145Ml,REVIEW,REVIEW_LOW_CONFIDENCE,23,94.0,MODERATE,same_discount_history,2.667,0,0.0,0,10,NO,,tier_3_review_evidence_gap
195088,Hada Labo Tokyo Aa Mask 20Ml,REVIEW,REVIEW_STOCK_GAP,23,94.0,MODERATE,same_discount_history,2.667,0,0.0,0,11,NO,,tier_3_review_evidence_gap
63369,Bioderma A/Derm Shower Oil 200,REVIEW,REVIEW_LOW_CONFIDENCE,32,94.0,MODERATE,same_discount_history,2.625,0,0.0,0,9,NO,,tier_3_review_evidence_gap
651836,Sukin Hand/Nail Crm Tube 125Ml,REVIEW,REVIEW_STOCK_GAP,30,100.0,MODERATE,same_discount_history,2.615,0,0.0,1,11,NO,,tier_3_review_evidence_gap
92633,Avene S/S Oil Cntrl Fld Spf50,REVIEW,REVIEW_STOCK_GAP,58,100.0,MODERATE,same_discount_history,2.6,0,0.0,0,11,NO,,tier_3_review_evidence_gap
189237,May Ss Vinyl Ink Peachy,REVIEW,REVIEW_STOCK_GAP,64,100.0,MODERATE,same_discount_history,2.591,0,0.0,0,11,NO,,tier_3_review_evidence_gap
234915,Olay Comp Uv Norm/Dry Ltn 150M,REVIEW,REVIEW_LOW_CONFIDENCE,40,94.0,MODERATE,same_discount_history,2.565,0,0.0,0,10,NO,,tier_3_review_evidence_gap
67986,Aveeno D/Moist Oil Mist 200Ml,REVIEW,REVIEW_STOCK_GAP,24,94.0,MODERATE,same_discount_history,2.556,0,0.0,0,11,NO,,tier_3_review_evidence_gap
24384,May Iar Conc Med,REVIEW,REVIEW_STOCK_GAP,27,100.0,MODERATE,same_discount_history,2.522,0,0.0,1,11,NO,,tier_3_review_evidence_gap
521302,May Fit Me Concealer Sand,REVIEW,REVIEW_STOCK_GAP,64,100.0,MODERATE,same_discount_history,2.5,0,0.0,1,11,NO,,tier_3_review_evidence_gap
21210,Nivea Creme Tin 150Ml,REVIEW,REVIEW_STOCK_GAP,62,100.0,MODERATE,same_discount_history,2.5,0,0.0,1,11,NO,,tier_3_review_evidence_gap
90848,Frank Body Clearing Face Scrub,REVIEW,REVIEW_STOCK_GAP,59,100.0,MODERATE,same_discount_history,2.5,0,0.0,1,11,NO,,tier_3_review_evidence_gap
87452,Jojoba Refill Pouch 200Ml,REVIEW,REVIEW_STOCK_GAP,57,100.0,MODERATE,same_discount_history,2.5,0,0.0,0,11,NO,,tier_3_review_evidence_gap
271543,Nivea D/E Refr Toner 200Ml,REVIEW,REVIEW_STOCK_GAP,55,100.0,MODERATE,same_discount_history,2.5,0,0.0,1,11,NO,,tier_3_review_evidence_gap
69724,Cake The Curl Crsh Sty Jel200G,REVIEW,REVIEW_STOCK_GAP,55,100.0,MODERATE,same_discount_history,2.5,0,0.0,0,11,NO,,tier_3_review_evidence_gap
199844,Boost Lab Firm Mstrisr 50Ml,REVIEW,REVIEW_STOCK_GAP,46,100.0,MODERATE,same_discount_history,2.5,0,0.0,1,11,NO,,tier_3_review_evidence_gap
94276,Bioderma Hydrabio Micellar 500,REVIEW,REVIEW_STOCK_GAP,39,94.0,MODERATE,same_discount_history,2.5,0,0.0,0,11,NO,,tier_3_review_evidence_gap
