sku_number,pre_promo_demand_units,promo_window_demand_units,total_expected_demand_units,pre_minus_promo,days_until_promo_start,promo_window_days
96298,0.0,3.9998,3.9998,-3.9998,63,7
607339,0.0,3.9998,3.9998,-3.9998,63,7
64534,0.0,3.9998,3.9998,-3.9998,63,7
65583,0.0,3.9998,3.9998,-3.9998,63,7
233056,0.0,3.9998,3.9998,-3.9998,63,7
92210,0.0,3.9998,3.9998,-3.9998,63,7
192198,0.0,3.9998,3.9998,-3.9998,63,7
94287,0.0,3.9998,3.9998,-3.9998,63,7
192168,0.0,3.9998,3.9998,-3.9998,63,7
97597,0.0,3.9998,3.9998,-3.9998,63,7
192068,0.0,3.9998,3.9998,-3.9998,63,7
199244,0.0,3.9998,3.9998,-3.9998,63,7
188954,0.0,3.9998,3.9998,-3.9998,63,7
90348,0.0,3.9998,3.9998,-3.9998,63,7
20841,0.0,3.9998,3.9998,-3.9998,63,7
188736,0.0,3.9998,3.9998,-3.9998,63,7
92209,0.0,3.9998,3.9998,-3.9998,63,7
67326,0.0,3.9998,3.9998,-3.9998,63,7
304956,0.0,3.9998,3.9998,-3.9998,63,7
287334,0.0,3.9998,3.9998,-3.9998,63,7
63823,0.0,3.9998,3.9998,-3.9998,63,7
16525,0.0,3.9998,3.9998,-3.9998,63,7
88795,0.0,3.9998,3.9998,-3.9998,63,7
195096,0.0,3.9998,3.9998,-3.9998,63,7
195092,0.0,3.9998,3.9998,-3.9998,63,7
87469,0.0,3.9998,3.9998,-3.9998,63,7
88080,0.0,3.9998,3.9998,-3.9998,63,7
90996,0.0,5.0001,5.0001,-5.0001,63,7
38424,0.0,5.0001,5.0001,-5.0001,63,7
93999,0.0,5.9997,5.9997,-5.9997,63,7
193722,0.0,5.9997,5.9997,-5.9997,63,7
96464,0.0,5.9997,5.9997,-5.9997,63,7
15151,0.0,5.9997,5.9997,-5.9997,63,7
185183,0.0,5.9997,5.9997,-5.9997,63,7
63475,0.0,5.9997,5.9997,-5.9997,63,7
199957,0.0,5.9997,5.9997,-5.9997,63,7
67327,0.0,5.9997,5.9997,-5.9997,63,7
24384,0.0,5.9997,5.9997,-5.9997,63,7
90015,0.0,5.9997,5.9997,-5.9997,63,7
186490,0.0,5.9997,5.9997,-5.9997,63,7
57314,0.0,5.9997,5.9997,-5.9997,63,7
193204,0.0,5.9997,5.9997,-5.9997,63,7
192049,0.0,5.9997,5.9997,-5.9997,63,7
71228,0.0,5.9997,5.9997,-5.9997,63,7
70356,0.0,5.9997,5.9997,-5.9997,63,7
521286,0.0,5.9997,5.9997,-5.9997,63,7
90155,0.0,5.9997,5.9997,-5.9997,63,7
92164,0.0,5.9997,5.9997,-5.9997,63,7
90163,0.0,5.9997,5.9997,-5.9997,63,7
94890,0.0,5.9997,5.9997,-5.9997,63,7
458104,0.0,5.9997,5.9997,-5.9997,63,7
96498,0.0,5.9997,5.9997,-5.9997,63,7
193196,0.0,5.9997,5.9997,-5.9997,63,7
92149,0.0,5.9997,5.9997,-5.9997,63,7
95864,0.0,5.9997,5.9997,-5.9997,63,7
26141,0.0,5.9997,5.9997,-5.9997,63,7
96150,0.0,5.9997,5.9997,-5.9997,63,7
459844,0.0,5.9997,5.9997,-5.9997,63,7
94059,0.0,5.9997,5.9997,-5.9997,63,7
15733,0.0,5.9997,5.9997,-5.9997,63,7
195075,0.0,5.9997,5.9997,-5.9997,63,7
96597,0.0,5.9997,5.9997,-5.9997,63,7
94056,0.0,5.9997,5.9997,-5.9997,63,7
96598,0.0,5.9997,5.9997,-5.9997,63,7
195099,0.0,5.9997,5.9997,-5.9997,63,7
96295,0.0,5.9997,5.9997,-5.9997,63,7
587982,0.0,5.9997,5.9997,-5.9997,63,7
7682,0.0,5.9997,5.9997,-5.9997,63,7
90113,0.0,5.9997,5.9997,-5.9997,63,7
199865,0.0,5.9997,5.9997,-5.9997,63,7
96641,0.0,5.9997,5.9997,-5.9997,63,7
385301,0.0,5.9997,5.9997,-5.9997,63,7
95857,0.0,5.9997,5.9997,-5.9997,63,7
92213,0.0,5.9997,5.9997,-5.9997,63,7
71914,0.0,5.9997,5.9997,-5.9997,63,7
95850,0.0,5.9997,5.9997,-5.9997,63,7
30538,0.0,5.9997,5.9997,-5.9997,63,7
92850,0.0,5.9997,5.9997,-5.9997,63,7
354929,0.0,5.9997,5.9997,-5.9997,63,7
192051,0.0,5.9997,5.9997,-5.9997,63,7
167140,0.0,5.9997,5.9997,-5.9997,63,7
198638,0.0,5.9997,5.9997,-5.9997,63,7
21916,0.0,5.9997,5.9997,-5.9997,63,7
96599,0.0,5.9997,5.9997,-5.9997,63,7
386448,0.0,5.9997,5.9997,-5.9997,63,7
65557,0.0,5.9997,5.9997,-5.9997,63,7
95848,0.0,5.9997,5.9997,-5.9997,63,7
92333,0.0,5.9997,5.9997,-5.9997,63,7
433829,0.0,5.9997,5.9997,-5.9997,63,7
190091,0.0,5.9997,5.9997,-5.9997,63,7
92177,0.0,5.9997,5.9997,-5.9997,63,7
93334,0.0,5.9997,5.9997,-5.9997,63,7
16828,0.0,5.9997,5.9997,-5.9997,63,7
15777,0.0,5.9997,5.9997,-5.9997,63,7
92176,0.0,5.9997,5.9997,-5.9997,63,7
199845,0.0,5.9997,5.9997,-5.9997,63,7
15844,0.0,5.9997,5.9997,-5.9997,63,7
184852,0.0,5.9997,5.9997,-5.9997,63,7
15653,0.0,5.9997,5.9997,-5.9997,63,7
198461,0.0,5.9997,5.9997,-5.9997,63,7
199068,0.0,5.9997,5.9997,-5.9997,63,7
194048,0.0,5.9997,5.9997,-5.9997,63,7
16306,0.0,8.0003,8.0003,-8.0003,63,7
94507,0.0,8.0003,8.0003,-8.0003,63,7
87470,0.0,8.0003,8.0003,-8.0003,63,7
43539,0.0,8.0003,8.0003,-8.0003,63,7
87637,0.0,8.0003,8.0003,-8.0003,63,7
87807,0.0,8.0003,8.0003,-8.0003,63,7
195098,0.0,8.0003,8.0003,-8.0003,63,7
188717,0.0,8.0003,8.0003,-8.0003,63,7
93466,0.0,8.0003,8.0003,-8.0003,63,7
24919,0.0,8.0003,8.0003,-8.0003,63,7
198291,0.0,8.0003,8.0003,-8.0003,63,7
192844,0.0,8.0003,8.0003,-8.0003,63,7
59860,0.0,8.0003,8.0003,-8.0003,63,7
94457,0.0,8.0003,8.0003,-8.0003,63,7
190092,0.0,8.0003,8.0003,-8.0003,63,7
188848,0.0,8.0003,8.0003,-8.0003,63,7
189359,0.0,8.0003,8.0003,-8.0003,63,7
20842,0.0,8.0003,8.0003,-8.0003,63,7
195044,0.0,8.0003,8.0003,-8.0003,63,7
188708,0.0,8.0003,8.0003,-8.0003,63,7
194018,0.0,8.0003,8.0003,-8.0003,63,7
188718,0.0,8.0003,8.0003,-8.0003,63,7
57315,0.0,8.0003,8.0003,-8.0003,63,7
688711,0.0,8.0003,8.0003,-8.0003,63,7
37849,0.0,8.0003,8.0003,-8.0003,63,7
90850,0.0,8.0003,8.0003,-8.0003,63,7
98116,0.0,8.0003,8.0003,-8.0003,63,7
61296,0.0,8.0003,8.0003,-8.0003,63,7
198289,0.0,8.0003,8.0003,-8.0003,63,7
94276,0.0,8.0003,8.0003,-8.0003,63,7
38417,0.0,8.0003,8.0003,-8.0003,63,7
698520,0.0,8.0003,8.0003,-8.0003,63,7
189272,0.0,8.0003,8.0003,-8.0003,63,7
353841,0.0,8.0003,8.0003,-8.0003,63,7
189276,0.0,8.0003,8.0003,-8.0003,63,7
186524,0.0,8.0003,8.0003,-8.0003,63,7
54777,0.0,8.0003,8.0003,-8.0003,63,7
61294,0.0,8.0003,8.0003,-8.0003,63,7
63822,0.0,8.0003,8.0003,-8.0003,63,7
93916,0.0,8.0003,8.0003,-8.0003,63,7
90105,0.0,8.9999,8.9999,-8.9999,63,7
96640,0.0,8.9999,8.9999,-8.9999,63,7
188698,0.0,9.1891,9.1891,-9.1891,63,7
199948,0.0,10.0002,10.0002,-10.0002,63,7
186282,0.0,10.0002,10.0002,-10.0002,63,7
188952,0.0,10.0002,10.0002,-10.0002,63,7
87751,0.0,10.0002,10.0002,-10.0002,63,7
188706,0.0,10.0002,10.0002,-10.0002,63,7
87766,0.0,10.0002,10.0002,-10.0002,63,7
167094,0.0,10.0002,10.0002,-10.0002,63,7
199844,0.0,10.0002,10.0002,-10.0002,63,7
90892,0.0,10.0002,10.0002,-10.0002,63,7
94039,0.0,10.0002,10.0002,-10.0002,63,7
92175,0.0,12.0001,12.0001,-12.0001,63,7
197891,0.0,12.0001,12.0001,-12.0001,63,7
688223,0.0,12.0001,12.0001,-12.0001,63,7
62855,0.0,12.0001,12.0001,-12.0001,63,7
371246,0.0,12.0001,12.0001,-12.0001,63,7
191663,0.0,12.0001,12.0001,-12.0001,63,7
735752,0.0,12.0001,12.0001,-12.0001,63,7
2839,0.0,12.0001,12.0001,-12.0001,63,7
26155,0.0,12.0001,12.0001,-12.0001,63,7
342491,0.0,12.0001,12.0001,-12.0001,63,7
90152,0.0,12.0001,12.0001,-12.0001,63,7
199060,0.0,12.0001,12.0001,-12.0001,63,7
612448,0.0,12.0001,12.0001,-12.0001,63,7
201057,0.0,12.0001,12.0001,-12.0001,63,7
190135,0.0,12.0001,12.0001,-12.0001,63,7
55887,0.0,12.0001,12.0001,-12.0001,63,7
972541,0.0,12.0001,12.0001,-12.0001,63,7
90915,0.0,12.0001,12.0001,-12.0001,63,7
360759,0.0,12.0001,12.0001,-12.0001,63,7
11896,0.0,12.0001,12.0001,-12.0001,63,7
388718,0.0,12.0001,12.0001,-12.0001,63,7
87752,0.0,12.0001,12.0001,-12.0001,63,7
216755,0.0,12.0001,12.0001,-12.0001,63,7
91010,0.0,12.0001,12.0001,-12.0001,63,7
87452,0.0,12.0001,12.0001,-12.0001,63,7
426784,0.0,12.0001,12.0001,-12.0001,63,7
194021,0.0,12.0001,12.0001,-12.0001,63,7
666842,0.0,12.0001,12.0001,-12.0001,63,7
96510,0.0,12.0001,12.0001,-12.0001,63,7
190136,0.0,12.0001,12.0001,-12.0001,63,7
40167,0.0,12.0001,12.0001,-12.0001,63,7
188831,0.0,12.0001,12.0001,-12.0001,63,7
478594,0.0,12.0001,12.0001,-12.0001,63,7
189731,0.0,12.0001,12.0001,-12.0001,63,7
199379,0.0,12.0001,12.0001,-12.0001,63,7
90766,0.0,12.0001,12.0001,-12.0001,63,7
88551,0.0,12.0001,12.0001,-12.0001,63,7
197473,0.0,12.0001,12.0001,-12.0001,63,7
94058,0.0,12.0001,12.0001,-12.0001,63,7
94078,0.0,12.0001,12.0001,-12.0001,63,7
96594,0.0,12.0001,12.0001,-12.0001,63,7
94272,0.0,12.0001,12.0001,-12.0001,63,7
90145,0.0,12.0001,12.0001,-12.0001,63,7
90140,0.0,12.0001,12.0001,-12.0001,63,7
15834,0.0,12.0001,12.0001,-12.0001,63,7
199407,0.0,12.0001,12.0001,-12.0001,63,7
242160,0.0,12.0001,12.0001,-12.0001,63,7
92141,0.0,12.0001,12.0001,-12.0001,63,7
755060,0.0,12.0001,12.0001,-12.0001,63,7
93347,0.0,12.0001,12.0001,-12.0001,63,7
27189,0.0,12.0001,12.0001,-12.0001,63,7
22490,0.0,12.0001,12.0001,-12.0001,63,7
92633,0.0,12.0001,12.0001,-12.0001,63,7
67986,0.0,12.0001,12.0001,-12.0001,63,7
193203,0.0,12.0001,12.0001,-12.0001,63,7
193212,0.0,12.0001,12.0001,-12.0001,63,7
90846,0.0,12.0001,12.0001,-12.0001,63,7
396133,0.0,12.0001,12.0001,-12.0001,63,7
242845,0.0,12.0001,12.0001,-12.0001,63,7
60840,0.0,12.0001,12.0001,-12.0001,63,7
93914,0.0,12.0001,12.0001,-12.0001,63,7
445650,0.0,12.0001,12.0001,-12.0001,63,7
93951,0.0,12.0001,12.0001,-12.0001,63,7
54862,0.0,12.0001,12.0001,-12.0001,63,7
33266,0.0,12.0001,12.0001,-12.0001,63,7
33264,0.0,12.0001,12.0001,-12.0001,63,7
188861,0.0,12.0001,12.0001,-12.0001,63,7
390763,0.0,12.0001,12.0001,-12.0001,63,7
190079,0.0,12.0001,12.0001,-12.0001,63,7
483036,0.0,12.0001,12.0001,-12.0001,63,7
41313,0.0,12.0001,12.0001,-12.0001,63,7
390771,0.0,12.0001,12.0001,-12.0001,63,7
56278,0.0,12.0001,12.0001,-12.0001,63,7
11822,0.0,12.0001,12.0001,-12.0001,63,7
199903,0.0,12.0001,12.0001,-12.0001,63,7
947520,0.0,12.0001,12.0001,-12.0001,63,7
93915,0.0,12.0001,12.0001,-12.0001,63,7
195078,0.0,12.0001,12.0001,-12.0001,63,7
92857,0.0,12.0001,12.0001,-12.0001,63,7
197211,0.0,12.0001,12.0001,-12.0001,63,7
190121,0.0,12.0001,12.0001,-12.0001,63,7
186358,0.0,12.0001,12.0001,-12.0001,63,7
67324,0.0,12.0001,12.0001,-12.0001,63,7
67025,0.0,12.0001,12.0001,-12.0001,63,7
948845,0.0,12.0001,12.0001,-12.0001,63,7
688355,0.0,12.0001,12.0001,-12.0001,63,7
94234,0.0,12.0001,12.0001,-12.0001,63,7
10974,0.0,12.0001,12.0001,-12.0001,63,7
93919,0.0,12.0001,12.0001,-12.0001,63,7
75790,0.0,12.0001,12.0001,-12.0001,63,7
88081,0.0,12.0001,12.0001,-12.0001,63,7
72014,0.0,12.0001,12.0001,-12.0001,63,7
188810,0.0,12.0001,12.0001,-12.0001,63,7
197214,0.0,12.0001,12.0001,-12.0001,63,7
51690,0.0,12.0001,12.0001,-12.0001,63,7
188714,0.0,14.0,14.0,-14.0,63,7
90935,0.0,14.0,14.0,-14.0,63,7
42806,0.0,14.0,14.0,-14.0,63,7
90840,0.0,14.0,14.0,-14.0,63,7
192258,0.0,14.0,14.0,-14.0,63,7
198463,0.0,14.0,14.0,-14.0,63,7
188862,0.0,15.0003,15.0003,-15.0003,63,7
193205,0.0,15.0003,15.0003,-15.0003,63,7
195444,0.0,15.0003,15.0003,-15.0003,63,7
94057,0.0,15.0003,15.0003,-15.0003,63,7
88280,0.0,15.0003,15.0003,-15.0003,63,7
195406,0.0,15.0003,15.0003,-15.0003,63,7
93976,0.0,15.0003,15.0003,-15.0003,63,7
95696,0.0,15.9999,15.9999,-15.9999,63,7
458074,0.0,15.9999,15.9999,-15.9999,63,7
87750,0.0,15.9999,15.9999,-15.9999,63,7
191948,0.0,15.9999,15.9999,-15.9999,63,7
24552,0.0,15.9999,15.9999,-15.9999,63,7
93520,0.0,15.9999,15.9999,-15.9999,63,7
188737,0.0,15.9999,15.9999,-15.9999,63,7
14742,0.0,15.9999,15.9999,-15.9999,63,7
87758,0.0,15.9999,15.9999,-15.9999,63,7
735078,0.0,15.9999,15.9999,-15.9999,63,7
60343,0.0,17.9998,17.9998,-17.9998,63,7
16316,0.0,17.9998,17.9998,-17.9998,63,7
42784,0.0,17.9998,17.9998,-17.9998,63,7
897272,0.0,17.9998,17.9998,-17.9998,63,7
87768,0.0,17.9998,17.9998,-17.9998,63,7
15789,0.0,17.9998,17.9998,-17.9998,63,7
655159,0.0,17.9998,17.9998,-17.9998,63,7
15792,0.0,17.9998,17.9998,-17.9998,63,7
591904,0.0,17.9998,17.9998,-17.9998,63,7
94511,0.0,17.9998,17.9998,-17.9998,63,7
191881,0.0,17.9998,17.9998,-17.9998,63,7
63369,0.0,17.9998,17.9998,-17.9998,63,7
321943,0.0,17.9998,17.9998,-17.9998,63,7
190839,0.0,17.9998,17.9998,-17.9998,63,7
28287,0.0,17.9998,17.9998,-17.9998,63,7
184705,0.0,17.9998,17.9998,-17.9998,63,7
190842,0.0,17.9998,17.9998,-17.9998,63,7
190840,0.0,17.9998,17.9998,-17.9998,63,7
195560,0.0,17.9998,17.9998,-17.9998,63,7
26669,0.0,17.9998,17.9998,-17.9998,63,7
199243,0.0,17.9998,17.9998,-17.9998,63,7
51770,0.0,17.9998,17.9998,-17.9998,63,7
11833,0.0,17.9998,17.9998,-17.9998,63,7
186090,0.0,19.9997,19.9997,-19.9997,63,7
92853,0.0,19.9997,19.9997,-19.9997,63,7
16857,0.0,24.0002,24.0002,-24.0002,63,7
733008,0.0,24.0002,24.0002,-24.0002,63,7
199950,0.0,24.0002,24.0002,-24.0002,63,7
192050,0.0,24.0002,24.0002,-24.0002,63,7
69757,0.0,24.0002,24.0002,-24.0002,63,7
11895,0.0,24.0002,24.0002,-24.0002,63,7
54863,0.0,24.0002,24.0002,-24.0002,63,7
188716,0.0,24.0002,24.0002,-24.0002,63,7
90330,0.0,24.0002,24.0002,-24.0002,63,7
17082,0.0,24.0002,24.0002,-24.0002,63,7
654988,0.0,24.0002,24.0002,-24.0002,63,7
184704,0.0,24.0002,24.0002,-24.0002,63,7
64711,0.0,24.0002,24.0002,-24.0002,63,7
90374,0.0,24.0002,24.0002,-24.0002,63,7
22904,0.0,24.0002,24.0002,-24.0002,63,7
638781,0.0,24.0002,24.0002,-24.0002,63,7
93338,0.0,24.0002,24.0002,-24.0002,63,7
186369,0.0,24.0002,24.0002,-24.0002,63,7
69758,0.0,24.0002,24.0002,-24.0002,63,7
463027,0.0,24.0002,24.0002,-24.0002,63,7
195048,0.0,24.0002,24.0002,-24.0002,63,7
49686,0.0,24.0002,24.0002,-24.0002,63,7
188719,0.0,24.0002,24.0002,-24.0002,63,7
18512,0.0,26.0001,26.0001,-26.0001,63,7
87417,0.0,26.0001,26.0001,-26.0001,63,7
63415,0.0,26.0001,26.0001,-26.0001,63,7
63079,0.0,26.9997,26.9997,-26.9997,63,7
24553,0.0,28.0,28.0,-28.0,63,7
188720,0.0,28.0,28.0,-28.0,63,7
93337,0.0,28.0,28.0,-28.0,63,7
431699,0.0,28.0,28.0,-28.0,63,7
60001,0.0,28.0,28.0,-28.0,63,7
188700,0.0,28.9504,28.9504,-28.9504,63,7
61548,0.0,29.9999,29.9999,-29.9999,63,7
653586,0.0,29.9999,29.9999,-29.9999,63,7
192218,0.0,29.9999,29.9999,-29.9999,63,7
195091,0.0,29.9999,29.9999,-29.9999,63,7
49692,0.0,29.9999,29.9999,-29.9999,63,7
655050,0.0,29.9999,29.9999,-29.9999,63,7
580,0.0,29.9999,29.9999,-29.9999,63,7
31874,0.0,29.9999,29.9999,-29.9999,63,7
57419,0.0,29.9999,29.9999,-29.9999,63,7
198637,0.0,29.9999,29.9999,-29.9999,63,7
188851,0.0,29.9999,29.9999,-29.9999,63,7
57452,0.0,31.9998,31.9998,-31.9998,63,7
188709,0.0,33.9997,33.9997,-33.9997,63,7
698571,0.0,36.0003,36.0003,-36.0003,63,7
49685,0.0,36.0003,36.0003,-36.0003,63,7
92848,0.0,36.0003,36.0003,-36.0003,63,7
71227,0.0,36.0003,36.0003,-36.0003,63,7
92849,0.0,36.0003,36.0003,-36.0003,63,7
90914,0.0,36.0003,36.0003,-36.0003,63,7
188857,0.0,36.0003,36.0003,-36.0003,63,7
87753,0.0,36.0003,36.0003,-36.0003,63,7
188852,0.0,36.0003,36.0003,-36.0003,63,7
188833,0.0,36.0003,36.0003,-36.0003,63,7
188704,0.0,40.0001,40.0001,-40.0001,63,7
37987,0.0,40.0001,40.0001,-40.0001,63,7
93335,0.0,42.0,42.0,-42.0,63,7
93339,0.0,42.0,42.0,-42.0,63,7
93336,0.0,42.0,42.0,-42.0,63,7
75453,0.0,42.0,42.0,-42.0,63,7
94904,0.0,42.0,42.0,-42.0,63,7
92847,0.0,43.9999,43.9999,-43.9999,63,7
188699,0.0,43.9999,43.9999,-43.9999,63,7
1485,0.0,45.9998,45.9998,-45.9998,63,7
90912,0.0,45.9998,45.9998,-45.9998,63,7
94903,0.0,47.9997,47.9997,-47.9997,63,7
198880,0.0,47.9997,47.9997,-47.9997,63,7
184706,0.0,47.9997,47.9997,-47.9997,63,7
188713,0.0,47.9997,47.9997,-47.9997,63,7
491852,0.0,47.9997,47.9997,-47.9997,63,7
87755,0.0,47.9997,47.9997,-47.9997,63,7
32861,0.0,47.9997,47.9997,-47.9997,63,7
11831,0.0,47.9997,47.9997,-47.9997,63,7
195050,0.0,47.9997,47.9997,-47.9997,63,7
92846,0.0,50.0003,50.0003,-50.0003,63,7
188710,0.0,52.0002,52.0002,-52.0002,63,7
495891,0.0,54.0001,54.0001,-54.0001,63,7
655084,0.0,54.0001,54.0001,-54.0001,63,7
20798,0.0,56.0,56.0,-56.0,63,7
188711,0.0,59.9998,59.9998,-59.9998,63,7
188715,0.0,59.9998,59.9998,-59.9998,63,7
188721,0.0,59.9998,59.9998,-59.9998,63,7
195446,0.0,59.9998,59.9998,-59.9998,63,7
367011,0.0,59.9998,59.9998,-59.9998,63,7
655035,0.0,59.9998,59.9998,-59.9998,63,7
188712,0.0,66.0002,66.0002,-66.0002,63,7
199841,0.0,70.0,70.0,-70.0,63,7
184707,0.0,71.9999,71.9999,-71.9999,63,7
192083,0.0,78.0003,78.0003,-78.0003,63,7
55533,0.0,78.0003,78.0003,-78.0003,63,7
188996,0.0,80.0002,80.0002,-80.0002,63,7
27193,0.0,80.0002,80.0002,-80.0002,63,7
199846,0.0,82.0001,82.0001,-82.0001,63,7
63416,0.0,84.0,84.0,-84.0,63,7
11838,0.0,84.0,84.0,-84.0,63,7
87418,0.0,89.9997,89.9997,-89.9997,63,7
195445,0.0,94.0002,94.0002,-94.0002,63,7
948829,0.0,96.0001,96.0001,-96.0001,63,7
87550,0.0,108.0002,108.0002,-108.0002,63,7
94902,0.0,108.0002,108.0002,-108.0002,63,7
16859,0.0,126.0,126.0,-126.0,63,7
189553,0.8889,162.0003,162.8892,-161.1114,63,7
192046,1.7778,404.0001,405.7779,-402.22229999999996,63,7
654921,0.8889,698.0001,698.889,-697.1111999999999,63,7
