sku_number,estimated_demand_before_promo_start_units_before,predicted_promo_period_sales_units_before,total_expected_demand_to_promo_end_units_before,target_stock_on_hand_at_promo_end_units_before,optimal_stock_on_hand_day_one_units_before,stock_gap_units_before,recommended_order_units_before,decision_before,estimated_demand_before_promo_start_units_after,predicted_promo_period_sales_units_after,total_expected_demand_to_promo_end_units_after,target_stock_on_hand_at_promo_end_units_after,optimal_stock_on_hand_day_one_units_after,stock_gap_units_after,recommended_order_units_after,decision_after
90170,0,1.0,1.0,4.287,3,0,0,HOLD,0.018,1.0,1.018,2.0,3.0,-0.982,0,HOLD
932434,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
98109,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
98128,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
98129,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
189683,0,1.0,1.0,4.287,3,0,0,HOLD,0.036,1.0,1.036,2.0,3.0,0.036,0,HOLD
92175,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-5.0,0,HOLD
90466,0,1.0,1.0,4.287,3,0,0,HOLD,0.048,1.0,1.048,2.0,3.0,0.048,0,HOLD
190071,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-4.0,0,HOLD
96478,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96485,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96488,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96489,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96491,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
65466,0,1.125,1.125,4.287,3,0,0,HOLD,0.321,1.0,1.321,9.643,10.643,6.964,0,HOLD
188847,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,2.429,0,HOLD
96479,0,1.0,1.0,4.287,3,0,0,HOLD,0.036,1.0,1.036,2.0,3.0,0.036,0,HOLD
55493,0,1.0,1.0,4.287,3,0,0,HOLD,0.232,1.0,1.232,6.964,7.964,5.196,0,HOLD
193056,0,1.0,1.0,4.287,3,0,0,HOLD,0.014,1.0,1.014,2.0,3.0,0.014,0,HOLD
92518,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,1.429,0,HOLD
190112,0,1.0,1.0,4.287,3,0,0,HOLD,0.159,1.0,1.159,4.762,5.762,0.921,0,HOLD
57937,0,1.0,1.0,4.287,3,0,0,HOLD,0.174,1.0,1.174,5.217,6.217,2.391,0,HOLD
70392,0,1.0,1.0,4.287,3,0,0,HOLD,0.076,1.0,1.076,2.269,3.269,-0.655,0,HOLD
92517,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,1.429,0,HOLD
66918,0,1.0,1.0,4.287,3,0,0,HOLD,0.067,1.0,1.067,2.017,3.017,-0.916,0,HOLD
88440,0,1.0,1.0,4.287,3,0,0,HOLD,0.018,1.0,1.018,2.0,3.0,0.018,0,HOLD
199753,0,1.0,1.0,4.287,3,0,0,HOLD,0.092,1.0,1.092,2.755,3.755,-0.153,0,HOLD
54933,0,1.0,1.0,4.287,3,0,0,HOLD,0.063,1.0,1.063,2.0,3.0,0.063,0,HOLD
91909,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
91968,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
92930,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
57934,0,1.0,1.0,4.287,3,0,0,HOLD,0.13,1.0,1.13,3.896,4.896,1.026,0,HOLD
57930,0,1.0,1.0,4.287,3,0,0,HOLD,0.248,1.0,1.248,7.453,8.453,4.701,0,HOLD
193067,0,1.0,1.0,4.287,3,0,0,HOLD,0.014,1.0,1.014,2.0,3.0,0.014,0,HOLD
94070,0,1.214,1.214,4.287,3,0,0,HOLD,0.347,1.0,1.347,10.408,11.408,6.755,0,HOLD
98003,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,1.429,0,HOLD
98004,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,1.429,0,HOLD
67688,0,1.0,1.0,4.287,3,0,0,HOLD,0.06,1.0,1.06,2.0,3.0,-0.94,0,HOLD
62765,0,3.417,3.417,4.287,3,0,0,HOLD,0.976,1.0,1.976,29.286,30.286,24.262,0,HOLD
189252,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
193064,0,1.0,1.0,4.287,3,0,0,HOLD,0.029,1.0,1.029,2.0,3.0,0.029,0,HOLD
250753,0,1.0,1.0,4.287,3,0,0,HOLD,0.279,1.0,1.279,8.376,9.376,5.655,0,HOLD
199945,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
62235,0,1.0,1.0,4.287,3,0,0,HOLD,0.061,1.0,1.061,2.0,3.0,-1.939,0,HOLD
189515,0,1.0,1.0,4.287,3,0,0,HOLD,0.286,1.0,1.286,8.571,9.571,5.857,0,HOLD
167125,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
167126,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
184838,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
190120,0,1.0,1.0,4.287,3,0,0,HOLD,0.111,1.0,1.111,3.333,4.333,-3.556,0,HOLD
198732,0,1.0,1.0,4.287,3,0,0,HOLD,0.038,1.0,1.038,2.0,3.0,0.038,0,HOLD
92170,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
191381,0,1.0,1.0,4.287,3,0,0,HOLD,0.089,1.0,1.089,2.679,3.679,0.768,0,HOLD
192343,0,1.0,1.0,4.287,3,0,0,HOLD,0.286,1.0,1.286,8.571,9.571,6.857,0,HOLD
73205,0,1.0,1.0,4.287,3,0,0,HOLD,0.175,1.0,1.175,5.238,6.238,3.413,0,HOLD
193055,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
189262,0,1.0,1.0,4.287,3,0,0,HOLD,0.137,1.0,1.137,4.099,5.099,2.236,0,HOLD
92166,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
198944,0,1.0,1.0,4.287,3,0,0,HOLD,0.086,1.0,1.086,2.571,3.571,-0.343,0,HOLD
668863,0,1.0,1.0,4.287,3,0,0,HOLD,0.086,1.0,1.086,2.571,3.571,-1.343,0,HOLD
366781,0,1.0,1.0,4.287,3,0,0,HOLD,0.19,1.0,1.19,5.714,6.714,3.904,0,HOLD
51769,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
650609,0,1.0,1.0,4.287,3,0,0,HOLD,0.238,1.0,1.238,7.143,8.143,1.381,0,HOLD
91875,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
97595,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
521278,0,1.523,1.523,4.287,3,0,0,HOLD,0.435,1.0,1.435,13.052,14.052,10.487,0,HOLD
94001,0,1.0,1.0,4.287,3,0,0,HOLD,0.117,1.0,1.117,3.507,4.507,0.624,0,HOLD
189602,0,1.0,1.0,4.287,3,0,0,HOLD,0.079,1.0,1.079,2.381,3.381,0.46,0,HOLD
198710,0,1.0,1.0,4.287,3,0,0,HOLD,0.048,1.0,1.048,2.0,3.0,-0.952,0,HOLD
195528,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
271519,0,1.0,1.0,4.287,3,0,0,HOLD,0.127,1.0,1.127,3.81,4.81,1.937,0,HOLD
15719,0,1.588,1.588,4.287,3,0,0,HOLD,0.454,1.0,1.454,13.614,14.614,11.068,0,HOLD
199964,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
67538,0,1.0,1.0,4.287,3,0,0,HOLD,0.052,1.0,1.052,2.0,3.0,0.052,0,HOLD
189268,0,1.0,1.0,4.287,3,0,0,HOLD,0.008,1.0,1.008,2.0,3.0,0.008,0,HOLD
93994,0,1.0,1.0,4.287,3,0,0,HOLD,0.104,1.0,1.104,3.117,4.117,1.221,0,HOLD
196004,0,1.0,1.0,4.287,3,0,0,HOLD,0.182,1.0,1.182,5.454,6.454,3.636,0,HOLD
94072,0,1.0,1.0,4.287,3,0,0,HOLD,0.02,1.0,1.02,2.0,3.0,-0.98,0,HOLD
97573,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
242853,0,1.5,1.5,4.287,3,0,0,HOLD,0.429,1.0,1.429,12.857,13.857,9.286,0,HOLD
167075,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
167095,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
96611,0,1.0,1.0,4.287,3,0,0,HOLD,0.071,1.0,1.071,2.143,3.143,0.214,0,HOLD
196001,0,1.0,1.0,4.287,3,0,0,HOLD,0.169,1.0,1.169,5.065,6.065,3.234,0,HOLD
198703,0,1.132,1.132,4.287,3,0,0,HOLD,0.323,1.0,1.323,9.699,10.699,8.022,0,HOLD
199759,0,1.0,1.0,4.287,3,0,0,HOLD,0.061,1.0,1.061,2.0,3.0,-0.939,0,HOLD
167132,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
196000,0,1.0,1.0,4.287,3,0,0,HOLD,0.11,1.0,1.11,3.312,4.312,1.422,0,HOLD
27192,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,-0.571,0,HOLD
199854,0,1.0,1.0,4.287,3,0,0,HOLD,0.214,1.0,1.214,6.429,7.429,3.643,0,HOLD
192126,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,2.429,0,HOLD
94213,0,1.0,1.0,4.287,3,0,0,HOLD,0.286,1.0,1.286,8.571,9.571,6.857,0,HOLD
57420,0,1.0,1.0,4.287,3,0,0,HOLD,0.095,1.0,1.095,2.857,3.857,-0.048,0,HOLD
98084,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
199066,0,1.0,1.0,4.287,3,0,0,HOLD,0.086,1.0,1.086,2.571,3.571,0.657,0,HOLD
167090,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
167118,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
167123,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
98137,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
197744,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
68444,0,1.0,1.0,4.287,3,0,0,HOLD,0.071,1.0,1.071,2.143,3.143,0.214,0,HOLD
93986,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,1.429,0,HOLD
91012,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
91917,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
44251,0,1.0,1.0,4.287,3,0,0,HOLD,0.19,1.0,1.19,5.714,6.714,3.904,0,HOLD
54417,0,1.0,1.0,4.287,3,0,0,HOLD,0.2,1.0,1.2,6.0,7.0,4.2,0,HOLD
197216,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
199059,0,1.0,1.0,4.287,3,0,0,HOLD,0.276,1.0,1.276,8.265,9.265,5.541,0,HOLD
15814,0,1.0,1.0,4.287,3,0,0,HOLD,0.202,1.0,1.202,6.051,7.051,3.253,0,HOLD
94002,0,1.0,1.0,4.287,3,0,0,HOLD,0.26,1.0,1.26,7.792,8.792,6.052,0,HOLD
97320,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
366773,0,1.389,1.389,4.287,3,0,0,HOLD,0.397,1.0,1.397,11.905,12.905,8.302,0,HOLD
478230,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-5.0,0,HOLD
190063,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-5.0,0,HOLD
88732,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
94567,0,1.0,1.0,4.287,3,0,0,HOLD,0.079,1.0,1.079,2.381,3.381,0.46,0,HOLD
167564,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
90068,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,2.429,0,HOLD
185198,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,2.429,0,HOLD
198941,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,1.429,0,HOLD
97995,0,1.5,1.5,4.287,3,0,0,HOLD,0.429,1.0,1.429,12.857,13.857,10.286,0,HOLD
168259,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
189238,0,1.044,1.044,4.287,3,0,0,HOLD,0.298,1.0,1.298,8.944,9.944,7.242,0,HOLD
167093,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
520924,0,1.0,1.0,4.287,3,0,0,HOLD,0.097,1.0,1.097,2.922,3.922,1.019,0,HOLD
87486,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
195524,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
189237,0,1.295,1.295,4.287,3,0,0,HOLD,0.37,1.0,1.37,11.104,12.104,9.474,0,HOLD
41572,0,1.167,1.167,4.287,3,0,0,HOLD,0.333,1.0,1.333,10.0,11.0,7.333,0,HOLD
63111,0,1.0,1.0,4.287,3,0,0,HOLD,0.26,1.0,1.26,7.815,8.815,6.075,0,HOLD
96616,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96619,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96620,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96623,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96626,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96627,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96629,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96631,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
90988,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
193142,0,1.0,1.0,4.287,3,0,0,HOLD,0.193,1.0,1.193,5.798,6.798,3.991,0,HOLD
199853,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,1.429,0,HOLD
189583,0,1.0,1.0,4.287,3,0,0,HOLD,0.018,1.0,1.018,2.0,3.0,-1.982,0,HOLD
196003,0,1.0,1.0,4.287,3,0,0,HOLD,0.091,1.0,1.091,2.727,3.727,0.818,0,HOLD
89055,0,1.0,1.0,4.287,3,0,0,HOLD,0.071,1.0,1.071,2.143,3.143,0.214,0,HOLD
167073,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
167082,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
167085,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
189245,0,1.0,1.0,4.287,3,0,0,HOLD,0.149,1.0,1.149,4.472,5.472,2.621,0,HOLD
93918,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,-1.571,0,HOLD
677469,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,2.429,0,HOLD
94010,0,1.0,1.0,4.287,3,0,0,HOLD,0.091,1.0,1.091,2.727,3.727,0.818,0,HOLD
167120,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
490755,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,2.429,0,HOLD
69244,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,1.429,0,HOLD
668178,0,1.0,1.0,4.287,3,0,0,HOLD,0.125,1.0,1.125,3.75,4.75,0.875,0,HOLD
89061,0,1.0,1.0,4.287,3,0,0,HOLD,0.099,1.0,1.099,2.967,3.967,1.066,0,HOLD
198290,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
55512,0,1.0,1.0,4.287,3,0,0,HOLD,0.175,1.0,1.175,5.238,6.238,3.413,0,HOLD
98015,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
88303,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
54491,0,1.0,1.0,4.287,3,0,0,HOLD,0.013,1.0,1.013,2.0,3.0,0.013,0,HOLD
15182,0,1.0,1.0,4.287,3,0,0,HOLD,0.25,1.0,1.25,7.5,8.5,5.75,0,HOLD
668236,0,1.0,1.0,4.287,3,0,0,HOLD,0.063,1.0,1.063,2.0,3.0,-0.937,0,HOLD
90989,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
63386,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,2.429,0,HOLD
93977,0,1.091,1.091,4.287,3,0,0,HOLD,0.312,1.0,1.312,9.351,10.351,7.663,0,HOLD
94102,0,1.0,1.0,4.287,3,0,0,HOLD,0.036,1.0,1.036,2.0,3.0,-0.964,0,HOLD
198524,0,1.0,1.0,4.287,3,0,0,HOLD,0.024,1.0,1.024,2.0,3.0,0.024,0,HOLD
96675,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96677,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96678,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
200956,0,3.714,3.714,4.287,3,0,0,HOLD,1.061,1.0,2.061,31.837,32.837,27.898,0,HOLD
90771,0,1.5,1.5,4.287,3,0,0,HOLD,0.429,1.0,1.429,12.857,13.857,11.286,0,HOLD
90110,0,1.0,1.0,4.287,3,0,0,HOLD,0.179,1.0,1.179,5.357,6.357,3.536,0,HOLD
167557,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
199738,1,1.0,2.0,4.287,3,0,0,HOLD,0.018,1.0,1.018,2.0,3.0,-0.982,0,HOLD
36653,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
92258,0,1.5,1.5,4.287,3,0,0,HOLD,0.429,1.0,1.429,12.857,13.857,10.286,0,HOLD
190073,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
93984,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,2.429,0,HOLD
199947,0,1.0,1.0,4.287,3,0,0,HOLD,0.107,1.0,1.107,3.214,4.214,1.321,0,HOLD
389188,0,1.0,1.0,4.287,3,0,0,HOLD,0.071,1.0,1.071,2.143,3.143,-1.786,0,HOLD
668509,0,1.0,1.0,4.287,3,0,0,HOLD,0.048,1.0,1.048,2.0,3.0,0.048,0,HOLD
189242,0,1.0,1.0,4.287,3,0,0,HOLD,0.174,1.0,1.174,5.217,6.217,3.391,0,HOLD
87557,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,-1.571,0,HOLD
94778,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
167549,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
167568,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
45302,0,1.056,1.056,4.287,3,0,0,HOLD,0.302,1.0,1.302,9.048,10.048,7.35,0,HOLD
167545,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
167556,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
167563,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
91019,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
15845,0,1.0,1.0,4.287,3,0,0,HOLD,0.076,1.0,1.076,2.269,3.269,-0.655,0,HOLD
167110,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
43537,0,1.0,1.0,4.287,3,0,0,HOLD,0.032,1.0,1.032,2.0,3.0,0.032,0,HOLD
167074,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
167124,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
93867,0,1.0,1.0,4.287,3,0,0,HOLD,0.024,1.0,1.024,2.0,3.0,0.024,0,HOLD
98082,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
98107,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
98110,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
98111,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
98121,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
98122,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
92162,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
97131,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-1.0,0,HOLD
189240,0,1.0,1.0,4.287,3,0,0,HOLD,0.168,1.0,1.168,5.031,6.031,3.199,0,HOLD
96468,0,1.0,1.0,4.287,3,0,0,HOLD,0.179,1.0,1.179,5.357,6.357,3.536,0,HOLD
199754,0,1.0,1.0,4.287,3,0,0,HOLD,0.02,1.0,1.02,2.0,3.0,0.02,0,HOLD
93969,0,1.0,1.0,4.287,3,0,0,HOLD,0.013,1.0,1.013,2.0,3.0,0.013,0,HOLD
90111,0,1.0,1.0,4.287,3,0,0,HOLD,0.06,1.0,1.06,2.0,3.0,0.06,0,HOLD
90769,0,1.0,1.0,4.287,3,0,0,HOLD,0.143,1.0,1.143,4.286,5.286,1.429,0,HOLD
199051,0,1.0,1.0,4.287,3,0,0,HOLD,0.134,1.0,1.134,4.018,5.018,2.152,0,HOLD
537187,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
89060,0,1.0,1.0,4.287,3,0,0,HOLD,0.033,1.0,1.033,2.0,3.0,0.033,0,HOLD
260843,0,1.0,1.0,4.287,3,0,0,HOLD,0.048,1.0,1.048,2.0,3.0,0.048,0,HOLD
15220,0,1.0,1.0,4.287,3,0,0,HOLD,0.179,1.0,1.179,5.357,6.357,3.536,0,HOLD
307521,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
96634,0,1.0,1.0,4.287,3,0,0,HOLD,0.286,1.0,1.286,8.571,9.571,6.857,0,HOLD
514063,0,1.0,1.0,4.287,3,0,0,HOLD,0.159,1.0,1.159,4.762,5.762,2.921,0,HOLD
89626,0,1.0,1.0,4.287,3,0,0,HOLD,0.043,1.0,1.043,2.0,3.0,0.043,0,HOLD
1230,0,1.0,1.0,4.287,3,0,0,HOLD,0.031,1.0,1.031,2.0,3.0,0.031,0,HOLD
167555,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
24416,0,1.0,1.0,4.287,3,0,0,HOLD,0.031,1.0,1.031,2.0,3.0,0.031,0,HOLD
167086,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-3.0,0,HOLD
193305,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,0.0,0,HOLD
167159,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
167160,0,1.0,1.0,4.287,3,0,0,HOLD,0.0,1.0,1.0,2.0,3.0,-2.0,0,HOLD
198938,0,1.0,1.0,4.287,3,0,0,HOLD,0.271,1.0,1.271,8.143,9.143,4.414,0,HOLD
195406,0,1.0,1.0,4.287,3,0,0,HOLD,0.168,1.0,1.168,5.042,6.042,3.21,0,HOLD
94570,0,1.0,1.0,4.287,3,0,0,HOLD,0.079,1.0,1.079,2.381,3.381,0.46,0,HOLD
53927,0,1.0,1.0,4.287,3,0,0,HOLD,0.018,1.0,1.018,2.0,3.0,-0.982,0,HOLD
