store_number,promotion_id,sku_number,kg_basket_centrality_score,kg_substitute_availability_score,kg_supplier_dependency_score,kg_mission_role_strength,kg_history_similarity_score,kg_stockout_memory_score,kg_human_override_memory_score,dag_state_coverage_score,dag_missing_state_count,dag_decision_path_quality
772,772|893382|2026-03-05|2026-03-18|772-893382-20260305|Allocation Report - OP21 FEMALE FOUNDERS,893382,0.0,0.7,0.8,0.0,0.2071,0.0,0.0,0.5,8,PARTIAL
772,772|88460|2025-12-11|2025-12-24|772-88460-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,88460,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|88097|2026-01-22|2026-02-04|772-88097-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,88097,0.0,0.7,0.8,0.0,0.2071,0.0,0.0,0.5,8,PARTIAL
772,772|75664|2025-11-25|2025-12-01|772-75664-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,75664,0.0,0.7,0.8,0.0,0.1714,0.0,0.0,0.5,8,PARTIAL
772,772|810797|2026-03-05|2026-03-18|772-810797-20260305|Allocation Report - OP21 FEMALE FOUNDERS,810797,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|38584|2025-12-25|2026-01-14|772-38584-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,38584,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|94282|2025-12-25|2026-01-14|772-94282-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,94282,0.0,0.7,0.8,0.0,0.1238,0.0,0.0,0.5,8,PARTIAL
772,772|96609|2026-02-19|2026-03-04|772-96609-20260219|Allocation Report - WK34&35 AUTUMN PART 1,96609,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|102054|2025-11-25|2025-12-01|772-102054-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,102054,0.0,0.7,1.0,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|74131|2026-01-15|2026-01-21|772-74131-20260115|Allocation Report - SE6 SKINCARE CATEGORY SALES EVENT,74131,0.0,0.7,1.0,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|191469|2026-02-05|2026-02-18|772-191469-20260205|Allocation Report - WK32&33 BEAUTY BOX,191469,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|90105|2026-03-05|2026-03-18|772-90105-20260305|Allocation Report - OP21 FEMALE FOUNDERS,90105,0.0,0.7,0.8,0.0,0.2071,0.0,0.0,0.5,8,PARTIAL
772,772|668400|2025-12-02|2025-12-10|772-668400-20251202|Allocation Report - WK23 CHRISTMAS PART 3,668400,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|197414|2026-04-09|2026-04-22|772-197414-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,197414,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|196549|2026-01-15|2026-01-21|772-196549-20260115|Allocation Report - SE6 SKINCARE CATEGORY SALES EVENT,196549,0.0,0.7,1.0,0.0,0.2429,0.0,0.0,0.5,8,PARTIAL
