sku_number,raw_model_order_units,target_order_units_to_hit_day_one_soh,current_recommended_order_units,proposed_commercial_recommended_order_units,raw_model_to_target_ratio,confidence_score,data_quality_score,promo_period_demand_source,proposed_order_policy
529263,1,0,0,0,,52,28.0,missing_promo_period_demand,raw_model_constrained
68327,0,1,0,0,0.0,52,34.0,missing_promo_period_demand,raw_model_constrained
192246,0,1,0,0,0.0,52,34.0,missing_promo_period_demand,raw_model_constrained
90429,0,1,0,0,0.0,52,34.0,missing_promo_period_demand,raw_model_constrained
91883,0,1,0,0,0.0,52,34.0,missing_promo_period_demand,raw_model_constrained
72539,0,1,0,0,0.0,52,34.0,missing_promo_period_demand,raw_model_constrained
73371,0,1,0,0,0.0,52,34.0,missing_promo_period_demand,raw_model_constrained
87955,0,1,0,0,0.0,52,34.0,missing_promo_period_demand,raw_model_constrained
87655,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
93862,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
66085,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
981761,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
167535,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
91964,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
91024,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
41516,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
94528,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
193456,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
97851,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
548618,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
97500,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
96539,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
88236,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
493538,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
42436,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
674400,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
515205,0,0,0,0,,52,34.0,missing_promo_period_demand,raw_model_constrained
97434,2,2,0,0,1.0,51,28.0,missing_promo_period_demand,raw_model_constrained
97847,2,2,0,0,1.0,51,28.0,missing_promo_period_demand,raw_model_constrained
97849,2,2,0,0,1.0,51,28.0,missing_promo_period_demand,raw_model_constrained
167570,2,2,0,0,1.0,51,28.0,missing_promo_period_demand,raw_model_constrained
197610,1,0,0,0,,51,28.0,missing_promo_period_demand,raw_model_constrained
233056,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
41288,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
21184,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
91871,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
91949,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
91939,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
91062,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
167115,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
91002,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
88386,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
91026,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
189774,0,1,0,0,0.0,51,34.0,missing_promo_period_demand,raw_model_constrained
93436,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
93435,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97504,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
188805,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
96708,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
96709,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97550,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97560,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97553,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97555,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97557,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
91032,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
91054,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97559,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97160,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
94527,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
95101,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97551,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97547,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
94888,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
97548,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
932434,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
190071,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
197216,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
190062,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
190086,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
88302,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
841250,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
365084,0,0,0,0,,51,34.0,missing_promo_period_demand,raw_model_constrained
91081,2,1,0,0,2.0,50,28.0,missing_promo_period_demand,raw_model_constrained
52720,1,1,0,0,1.0,50,28.0,missing_promo_period_demand,raw_model_constrained
184,2,1,0,0,2.0,50,28.0,missing_promo_period_demand,raw_model_constrained
94467,0,1,0,0,0.0,50,34.0,missing_promo_period_demand,raw_model_constrained
912611,0,1,0,0,0.0,50,34.0,missing_promo_period_demand,raw_model_constrained
95102,0,1,0,0,0.0,50,34.0,missing_promo_period_demand,raw_model_constrained
97321,0,1,0,0,0.0,50,34.0,missing_promo_period_demand,raw_model_constrained
49817,0,1,0,0,0.0,50,34.0,missing_promo_period_demand,raw_model_constrained
340006,0,1,0,0,0.0,50,34.0,missing_promo_period_demand,raw_model_constrained
97468,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
91461,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98113,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98112,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98079,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98125,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98083,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98126,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
195171,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
49814,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98115,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
21916,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98123,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
197212,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
199964,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98084,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
98137,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
478230,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
478404,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
41548,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
41547,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
72544,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
260622,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
339970,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
189740,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
195591,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
260606,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
72540,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
339989,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
195592,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
55173,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
744247,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
72541,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
189728,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
230758,0,0,0,0,,50,34.0,missing_promo_period_demand,raw_model_constrained
96065,2,2,0,0,1.0,49,28.0,missing_promo_period_demand,raw_model_constrained
96066,2,2,0,0,1.0,49,28.0,missing_promo_period_demand,raw_model_constrained
96067,2,2,0,0,1.0,49,28.0,missing_promo_period_demand,raw_model_constrained
67711,1,1,0,0,1.0,49,28.0,missing_promo_period_demand,raw_model_constrained
185346,1,0,0,0,,49,28.0,missing_promo_period_demand,raw_model_constrained
93817,1,0,0,0,,49,28.0,missing_promo_period_demand,raw_model_constrained
345172,0,1,0,0,0.0,49,34.0,missing_promo_period_demand,raw_model_constrained
88241,0,1,0,0,0.0,49,34.0,missing_promo_period_demand,raw_model_constrained
96297,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
193698,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
167529,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
478586,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
281751,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
190063,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
907693,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
189835,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
190066,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
315303,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
189729,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
20583,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
234621,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
55172,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
333751,0,0,0,0,,49,34.0,missing_promo_period_demand,raw_model_constrained
89157,1,1,0,0,1.0,48,28.0,missing_promo_period_demand,raw_model_constrained
94914,0,1,0,0,0.0,48,34.0,missing_promo_period_demand,raw_model_constrained
91154,0,0,0,0,,48,34.0,missing_promo_period_demand,raw_model_constrained
972541,0,0,0,0,,48,34.0,missing_promo_period_demand,raw_model_constrained
94805,0,0,0,0,,48,34.0,missing_promo_period_demand,raw_model_constrained
68163,0,0,0,0,,48,34.0,missing_promo_period_demand,raw_model_constrained
197744,0,0,0,0,,48,34.0,missing_promo_period_demand,raw_model_constrained
190077,0,0,0,0,,48,34.0,missing_promo_period_demand,raw_model_constrained
73378,0,0,0,0,,48,34.0,missing_promo_period_demand,raw_model_constrained
91155,0,0,0,0,,48,34.0,missing_promo_period_demand,raw_model_constrained
14739,0,0,0,0,,48,34.0,missing_promo_period_demand,raw_model_constrained
92850,1,0,0,0,,47,28.0,missing_promo_period_demand,raw_model_constrained
97503,0,1,0,0,0.0,47,34.0,missing_promo_period_demand,raw_model_constrained
58110,0,1,0,0,0.0,47,34.0,missing_promo_period_demand,raw_model_constrained
184839,0,0,0,0,,47,34.0,missing_promo_period_demand,raw_model_constrained
94806,0,0,0,0,,47,34.0,missing_promo_period_demand,raw_model_constrained
197219,0,0,0,0,,47,34.0,missing_promo_period_demand,raw_model_constrained
190060,0,0,0,0,,47,34.0,missing_promo_period_demand,raw_model_constrained
49496,0,0,0,0,,47,34.0,missing_promo_period_demand,raw_model_constrained
19985,1,0,0,0,,46,28.0,missing_promo_period_demand,raw_model_constrained
87653,0,1,0,0,0.0,46,34.0,missing_promo_period_demand,raw_model_constrained
90461,0,1,0,0,0.0,46,34.0,missing_promo_period_demand,raw_model_constrained
193631,0,1,0,0,0.0,46,34.0,missing_promo_period_demand,raw_model_constrained
63446,0,0,0,0,,46,34.0,missing_promo_period_demand,raw_model_constrained
94887,0,0,0,0,,46,34.0,missing_promo_period_demand,raw_model_constrained
90770,0,0,0,0,,46,34.0,missing_promo_period_demand,raw_model_constrained
190065,0,0,0,0,,46,34.0,missing_promo_period_demand,raw_model_constrained
73377,0,0,0,0,,46,34.0,missing_promo_period_demand,raw_model_constrained
333778,0,0,0,0,,46,34.0,missing_promo_period_demand,raw_model_constrained
41541,0,0,0,0,,46,34.0,missing_promo_period_demand,raw_model_constrained
94470,0,0,0,0,,45,34.0,missing_promo_period_demand,raw_model_constrained
190084,0,0,0,0,,45,34.0,missing_promo_period_demand,raw_model_constrained
88057,2,2,0,0,1.0,44,28.0,missing_promo_period_demand,raw_model_constrained
89158,1,1,0,0,1.0,44,28.0,missing_promo_period_demand,raw_model_constrained
190064,0,0,0,0,,44,28.0,missing_promo_period_demand,raw_model_constrained
93457,0,0,0,0,,44,34.0,missing_promo_period_demand,raw_model_constrained
195586,0,0,0,0,,44,34.0,missing_promo_period_demand,raw_model_constrained
198145,0,0,0,0,,43,28.0,missing_promo_period_demand,raw_model_constrained
191684,0,1,0,0,0.0,43,34.0,missing_promo_period_demand,raw_model_constrained
10425,0,0,0,0,,43,34.0,missing_promo_period_demand,raw_model_constrained
92938,2,2,0,0,1.0,42,28.0,missing_promo_period_demand,raw_model_constrained
97577,0,0,0,0,,42,28.0,missing_promo_period_demand,raw_model_constrained
478255,0,0,0,0,,42,28.0,missing_promo_period_demand,raw_model_constrained
292877,0,1,0,0,0.0,42,34.0,missing_promo_period_demand,raw_model_constrained
89154,0,0,0,0,,42,34.0,missing_promo_period_demand,raw_model_constrained
199851,0,0,0,0,,42,34.0,missing_promo_period_demand,raw_model_constrained
94505,0,0,0,0,,42,34.0,missing_promo_period_demand,raw_model_constrained
167330,2,2,0,0,1.0,41,28.0,missing_promo_period_demand,raw_model_constrained
167332,2,2,0,0,1.0,41,28.0,missing_promo_period_demand,raw_model_constrained
92939,2,2,0,0,1.0,41,28.0,missing_promo_period_demand,raw_model_constrained
92940,2,2,0,0,1.0,41,28.0,missing_promo_period_demand,raw_model_constrained
574210,1,1,0,0,1.0,41,28.0,missing_promo_period_demand,raw_model_constrained
97578,0,0,0,0,,41,28.0,missing_promo_period_demand,raw_model_constrained
190068,0,0,0,0,,41,28.0,missing_promo_period_demand,raw_model_constrained
190089,0,0,0,0,,41,28.0,missing_promo_period_demand,raw_model_constrained
89159,0,0,0,0,,41,34.0,missing_promo_period_demand,raw_model_constrained
94172,0,0,0,0,,41,34.0,missing_promo_period_demand,raw_model_constrained
184832,0,0,0,0,,41,34.0,missing_promo_period_demand,raw_model_constrained
167331,2,2,0,0,1.0,40,28.0,missing_promo_period_demand,raw_model_constrained
94802,2,2,0,0,1.0,40,28.0,missing_promo_period_demand,raw_model_constrained
167326,2,2,0,0,1.0,40,28.0,missing_promo_period_demand,raw_model_constrained
167328,2,2,0,0,1.0,40,28.0,missing_promo_period_demand,raw_model_constrained
167325,2,2,0,0,1.0,40,28.0,missing_promo_period_demand,raw_model_constrained
167327,2,2,0,0,1.0,40,28.0,missing_promo_period_demand,raw_model_constrained
88097,0,0,0,0,,40,28.0,missing_promo_period_demand,raw_model_constrained
87748,0,0,0,0,,40,28.0,missing_promo_period_demand,raw_model_constrained
50666,0,1,0,0,0.0,40,34.0,missing_promo_period_demand,raw_model_constrained
192008,0,1,0,0,0.0,40,34.0,missing_promo_period_demand,raw_model_constrained
192066,0,1,0,0,0.0,40,34.0,missing_promo_period_demand,raw_model_constrained
192152,0,0,0,0,,40,34.0,missing_promo_period_demand,raw_model_constrained
193455,0,0,0,0,,40,34.0,missing_promo_period_demand,raw_model_constrained
191943,0,0,0,0,,40,34.0,missing_promo_period_demand,raw_model_constrained
94803,2,2,0,0,1.0,39,28.0,missing_promo_period_demand,raw_model_constrained
190069,0,0,0,0,,39,28.0,missing_promo_period_demand,raw_model_constrained
230685,0,0,0,0,,39,28.0,missing_promo_period_demand,raw_model_constrained
96354,2,2,0,0,1.0,38,28.0,missing_promo_period_demand,raw_model_constrained
49493,0,0,0,0,,38,28.0,missing_promo_period_demand,raw_model_constrained
357774,0,1,0,0,0.0,38,34.0,missing_promo_period_demand,raw_model_constrained
97710,2,2,0,0,1.0,37,28.0,missing_promo_period_demand,raw_model_constrained
97711,2,2,0,0,1.0,37,28.0,missing_promo_period_demand,raw_model_constrained
97712,2,2,0,0,1.0,37,28.0,missing_promo_period_demand,raw_model_constrained
97713,2,2,0,0,1.0,37,28.0,missing_promo_period_demand,raw_model_constrained
55227,2,2,0,0,1.0,37,28.0,missing_promo_period_demand,raw_model_constrained
88280,0,0,0,0,,37,28.0,missing_promo_period_demand,raw_model_constrained
41542,0,0,0,0,,37,28.0,missing_promo_period_demand,raw_model_constrained
195121,0,0,0,0,,37,34.0,missing_promo_period_demand,raw_model_constrained
199079,1,0,0,0,,36,28.0,missing_promo_period_demand,raw_model_constrained
194422,0,0,0,0,,36,28.0,missing_promo_period_demand,raw_model_constrained
88342,0,0,0,0,,36,28.0,missing_promo_period_demand,raw_model_constrained
190088,0,0,0,0,,36,28.0,missing_promo_period_demand,raw_model_constrained
95848,0,0,0,0,,36,28.0,missing_promo_period_demand,raw_model_constrained
20571,0,0,0,0,,36,28.0,missing_promo_period_demand,raw_model_constrained
92473,0,1,0,0,0.0,36,34.0,missing_promo_period_demand,raw_model_constrained
87952,0,0,0,0,,35,28.0,missing_promo_period_demand,raw_model_constrained
72537,0,0,0,0,,35,28.0,missing_promo_period_demand,raw_model_constrained
199135,0,0,0,0,,35,34.0,missing_promo_period_demand,raw_model_constrained
94529,0,0,0,0,,35,34.0,missing_promo_period_demand,raw_model_constrained
94659,0,0,0,0,,35,34.0,missing_promo_period_demand,raw_model_constrained
55229,0,0,0,0,,35,34.0,missing_promo_period_demand,raw_model_constrained
188698,0,0,0,0,,34,28.0,missing_promo_period_demand,raw_model_constrained
194013,0,0,0,0,,34,28.0,missing_promo_period_demand,raw_model_constrained
67880,0,0,0,0,,34,28.0,missing_promo_period_demand,raw_model_constrained
197220,0,0,0,0,,34,28.0,missing_promo_period_demand,raw_model_constrained
197211,0,0,0,0,,34,28.0,missing_promo_period_demand,raw_model_constrained
95864,0,0,0,0,,34,28.0,missing_promo_period_demand,raw_model_constrained
92149,0,0,0,0,,34,28.0,missing_promo_period_demand,raw_model_constrained
190061,0,0,0,0,,34,28.0,missing_promo_period_demand,raw_model_constrained
190079,0,0,0,0,,34,28.0,missing_promo_period_demand,raw_model_constrained
