sku_number,sku_description,promo_units_expected_to_sell,stock_needed_to_finish_with_target_cover,target_day_one_soh_units,promo_demand_share_of_target_day_one,target_end_stock_share_of_target_day_one,full_target_order_units,recommended_order_units,remaining_day_one_shortfall_units,classification
88447,Mf Masterpiece Brow Lami Med,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
190016,Versace Eros Flame Edp 100Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
88067,Versace Dylan/T Edt 50Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
194086,Ariana Mod Blush Edp 100Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
5192,Ariana Grande Ari Edp 100Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
95098,Bronte B/Lot Sea Salt 400Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
95093,Bronte B/Clnsr Ff 450Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
95094,Bronte B/Clnsr Sea Salt 450Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
95099,Bronte Body Exfol Glove,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
716820,Blistex A/V C/Sore Cream 5G,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
92765,Hb - Boss Bottled Beyond P100,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97541,Nr For Him Musc Santal Pi100,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95387,Narciso All Of Me Edp Int 50Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95391,Narciso For Her Int Edp 50Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
668491,Rabanne 1 Million Edt 100Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97678,Jpg Le Male Edt 125Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88055,Burberry Brit Sheer W T100Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
194000,Freezeframe 48Hr Wrnkle Freeze,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95097,Bronte B/Lot Ff 400Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95100,Bronte B/Lot Santal 400Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95095,Bronte B/Clnsr Fig 450Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95096,Bronte B/Clnsr Santal 450Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97556,No7 Gi R/R Spray Serum 90Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88444,Mf Masterpiece Brow Lami Clear,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
198286,Neut D/C Facial Cleanse 150G,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
193699,Mf 2000 Cal Vol Brow Sft Brown,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97558,No7 Gi Silky Jelly Lip Mask 7G,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
186550,Cetaphil Calendula W&S 400Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97195,Luna Bronze Tan Jelly 150Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
53686,Joop! Homme Edt 200Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
38297,Moogoo Eczema Psor Crm 200G,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97549,No7 Gi Bouncy Jelly Mask 80Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97552,No7 Gi Calm Fix Pads 80Pk,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97704,Lor Cl Silv Abs Silver 140Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97705,Lor Cool Silv Pure White 140Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97706,Lor Cl Silv Pearly White 140Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
598275,E/Care Strong H/Spray 400G,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
195528,Mf Fcefnty Cmpct 006 Refill,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
985465,Narciso Rodriguez Her Edp 50Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
89161,Versace Eros Energy Edp 100Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
189551,Elie Saab Lp Lumiere Edp 50Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
204579,Versace Eau Fraiche Edt 100Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
198535,Ck Etrnty Aro/Ess M Edp 100Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
89379,A/Grande Cloud Pink Edp 30Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
90894,Fframe Neck Lift 50Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
89756,Bb 1 Hour Express Tan,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
96699,Ck Euphoria Bold Elixir 50Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
96704,Ck Euphoria Solar Elixir 50Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
90385,Ck Eternity Amber Essencew 100,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
90387,Ck Eternity Amber Essencem 100,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
89874,Be Your Turn Edp 30Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88780,Cb Glow Face Oil 30Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
193454,Embryolisse Lcreme Contr 75Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
94255,C/Beauty Milky Cleansr 150Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
89769,Bb Ultra Dark Express 225Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
89754,Bb Ultra Dark Tan Mousse 200Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
90522,Ogx Ren +Aom W/L D/Oil Mist118,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
93846,Sundae Flower Girl Bmist 90Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92856,Og Complex Boost Body Oil 100M,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
93847,Sundae Always Late Bmist 90Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
307548,Dv Eh Shower & Bath Oil 1L,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
190073,Pl Contour & Highlight Brush,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
5378,Es I Love Extreme Volume Masc,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
592188,Es I Love Ex Vol Mascara 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167585,Catr Gel Afr Ultmt Stay Top Ct,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92174,Es Spot Squad Pimple Patches,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
647552,Es All Eyes On Me Wp Masc,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88325,Es Bright Under Eye Stick 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97554,No7 Future Renew Serum 50Ml,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
97572,Bioderma Hydrabio Serum 40Ml,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
98136,Jf Fe Touch Up Creme 113G,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
98117,Jf Fe Mb Hairspray 250Ml,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
95875,Es Soft Touch Bter Bronzer 10,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
98118,Jf Fe Mb Hairspray 56G,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
167101,Es Mono Eyeshadow Pearly 02,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
167145,Es Gel Nail Polish 18,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
98138,Jf Fe Touch Up Creme 30Ml,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
167133,Es Glow In The Dark Mini Nail,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
350699,Mj Daisy Edt 50Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
451096,Narciso Rodriguez Her Edt 50Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
74442,Guess B/Vita Rosa T100Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
60996,Guess B/Vita Edp 100Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
940194,Guess Seduct Homme Edt 100M,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
91543,Mj Daisy Wild Intse Edp 100Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
267575,Burberry Brit For Men 100Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
97594,Boost Lab Collagen Firm Serum,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
196364,Pref Acidic Toner Platinum Ice,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
89761,Bb Self Tanning Mousse 200Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
188691,Edj 100% Chilled Bm 236Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
88355,Es Make Up & Baking Sponge 01,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
97435,Emily In Paris Paris Kiss P100,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
87654,Emily In Paris Je T'Aime P100,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91030,Catr The Mtfr Oil Cntrl Primer,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
567302,Es Compact Powder 10,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
591461,Es Big Lashes Vol Boost Masc,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91052,Catr Cosmetic Sharpener,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88242,Es Kajal Pencil 30,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
194035,Csc Refining Serum 30Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
93848,Sundae Mood Board Bmist 90Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
93851,Sundae White Tee Bmist 90Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
188942,Ariana Grande Tun B/Mist 236Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
197210,Pl Retractable Brush,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
68083,Es Extreme Shine Vol Lg 02,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97769,Cake Curl Fnd Gel2Foam 200Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
93923,Fraim Heatless Curling Set,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
185259,Es 24Ever Ink Liner 01 Black,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
537187,Plunk 99% Pure A/V Gel 240Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
5446,Bathefex Softsole Express,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92181,Es Hydra Kiss Lip Oil 08,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88388,Es 8H Mte Comfort Lipliner 12,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
56951,Es The Rose Es Palette 20,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95874,Es Wht Tint Lip & Chk Tint 10,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
197748,Es Dip El Wp 24H Lnglsting 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91018,Catr 20H Prcisn Wp Eye Pen 050,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88283,Es 8H Mte Comfort Lipliner 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95885,Es 8H Matte Comfrt Lipliner 19,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
190072,Pl Eyeshadow Brush,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97201,Lunz Bonze Ul/Ecpse Mss 200Ml,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
97947,Bioderma Sensibio Ar+ Cc 40Ml,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
97576,Bioderma Hydrab Gel Msnt 400Ml,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
95114,Bronte Body Brush 275G,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
167572,Catrsft Glm Bked Bls040,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
167548,Catr Kohl Kajal Wtrprof 200,0.0,2.0,2.0,0.0,1.0,2,0,2,covered_or_low
58111,Moogoo Msm N/Oil Free Mst 120,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
38463,Moogoo Minimoo Bubb Wash 500Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
97652,Rabanne Olympea Edp 80Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
96703,Ck Euphoria Magnet Elixir 50Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
396532,Juicy/C Cout/Cout P100Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
203750,Guess For Women Edp 75Ml,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
91910,Catr Peony Es Palte,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
91038,Catr The Pure Nude Es Palette,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
91947,Catr Blsh M/Stk 030,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
91967,Catr Repair Blossom Nail Oil,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
95861,Es Lash Prncs Masc Burgundy,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
92153,Es Jcy Bmb Glsy Butter Balm 03,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
591404,Es Big Lashes Vol Boost Masc,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
91895,Catr Kohl Kajal Waterproof 140,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
91150,Col Tp Optwht Enz 100G,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
333786,Colg Tb Zigzag Med 3 Pk,0.0,2.0,2.0,0.0,1.0,1,0,1,covered_or_low
50701,Guess Seduct Noir Edt 75Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97846,Antip Li Cav Int Nsh Msk 120Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91070,Catr Hd Liquid Covrge Fndn 040,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91877,Catr Soft Glam Filtr Fluid 020,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91878,Catr Soft Glam Filtr Fluid 030,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167105,Es Slky Blr Hydr Lngwear Fnd 1,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167109,Es Slky Blr Hydr Lngwear Fnd 1,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
90998,Catr 10In1 Dream Primer,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167593,Catrstf Blr Mtre Set Pwd 002,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98108,Jf Sb Brightening Sp 250Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91071,Catr Prime And Fine Fxng Spray,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91945,Catr Blsh M/Stk 040,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91905,Catr M&S Lip Blm 070,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91048,Catr All Over Glow Tint 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91059,Catr Glam & Doll Vol Wp Masc,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91944,Catr Glow Tint 040,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91954,Catr M&P Lipplmp 020,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91937,Catr U/E Brghtnr 030,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
56950,Es The Nude Es Palette 10,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91872,Catr Under Eye Brightener 020,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91906,Catr Lip Bstr 050,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91863,Catr Brow Fix Soap Stick 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91956,Catr Max It Up Lip Extrme,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91948,Catr Glow Hl 040,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91033,Catr Matt Shne Cntrl Powdr 054,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91066,Catr Liq Cmflg Covrge Conc 005,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91951,Catr Arblsh Matt 140,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92180,Es Hydra Kiss Lip Oil 06,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92140,Es Lsh Prncs Masc Prmr Len&Vol,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167546,Catr Alrnd Masc Wtrprf Brn 020,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95860,Es Clr It! Mtlc Liq Liner 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95890,Es Hydra Kiss Lip Tint 03,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92159,Es Brow Powder Duo Set 03,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91047,Catr Ink Eyeliner 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91072,Catr Inside Eye Khol Kajal 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92150,Es Fix&Last Perf Fixing Spray,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167584,Catr Strngr Te Nail Hrdner 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
479196,Es Mattifying Compact Powdr 04,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95870,Es Soft Touch Bouncy Glow 20,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167076,Es Soft Touch Mousse Blush 20,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
647875,Es Liquid Ink Eyeliner 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88318,Es Ex Shine Volume Lipgloss 10,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167098,Es Mono Eyeshadow Matte 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167099,Es Mono Eyeshadow Matte 02,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167138,Es Gel Nail Polish 05,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88387,Es 8H Mte Comfort Lipliner 11,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91892,Catr Kohl Kajal Waterproof 180,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98134,Jf Vc Intense Purple Sp 50Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167127,Es Poutlin Sft Gld Lip Pencl 0,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95893,Es Chili Bomb Shny Lipgloss 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
93821,Palmol Hwf Lum Oils Van 400Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
16736,Ck Be For Men Edt 200Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97198,Lunabronze Gl/Moist Lt 200Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97197,Luna Bronze Tan Milk 240Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
97196,Lunz Bronze Ill Tan Wtr 100Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
90986,Catr Hd Liquid Covrge Fndn 046,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
190097,Pl Rose Quartz Gua Sha,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98183,Mf 2000Cal Popart Chk Pnt Bncy,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98119,Jf Fe Is Sp 250Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98120,Jf Fe Is Cd 250Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98175,Mf 2000 Cal Mlw Blr Pch Blush,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167106,Es Slky Blr Hydr Lngwear Fnd 1,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
479212,Es Mattifying Compact Powdr 02,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167087,Es What The Length! Lash Growt,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95866,Es El Pen Ex Long-Lasting 020,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
53981,Es Lash Princess Eff Mascara,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167112,Es Glow Like Honey Dewy Primer,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91940,Catr U/E Brghtnr 020,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95867,Es Bouncy Plump Smthing Primer,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
68082,Es Extreme Shine Vol Lg 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167091,Es Micro Precise Brow Pencil 0,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167092,Es Micro Precise Brow Pencil 0,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92170,Es Foundation Stick 190,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92166,Es Foundation Stick 130,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167075,Es Ultr Strn & Precnail Glue,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167095,Es What The Fake! False Lashes,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167132,Es Glw Glycrn Lip Treat 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167093,Es Micro Precise Brow Pencil 0,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167073,Es Baby Got Blush 30,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167082,Es Slky Blr Hydr Lngwear Conc,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167085,Es Slky Blr Hydr Lngwear Conc,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
90989,Catr It'S Easy Black Liner 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91019,Catr Brow Pwdr Set Wp 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167074,Es Fix & Last 14H Mkup Fixng L,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167124,Es What The Fake! Plumping Lip,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98082,Jf Vl Lightweight Cd 250Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98107,Jf Sb Brightening Cd 250Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98110,Jf Vc Intense Purple Sp 250Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98111,Jf Vc Purple Cd 250Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98121,Jf Fe Dc Sp 250Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
98122,Jf Fe Dc Cd 250Ml,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
92162,Es Drop Of Sunshine Hl Drops,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167159,Esthe Super Peptde Glos Lip Tr,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167160,Esthe Super Peptde Glos Lip Tr,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167116,Es Blur Souffle Matte Lip Crea,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167119,Es Blur Souffle Matte Lip Crea,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91893,Catr Cafne Kick Undr Eye Serum,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91942,Catr Es Pal 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91039,Catr Brow Fix Shaping Wax 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91916,Catr Ph-Rctve Ml Stk,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91021,Catr Dark Ruby Glw Lip Blm 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167080,Es Slky Blr Hydr Lngwear Conc,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167530,Catr Aloe Vera Es Stick 050,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167531,Catr Aloe Vera Es Stick 060,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167532,Catr Aloe Vera Es Stick 080,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167551,Catr Mlt&Plmp Jucy Lp Plmp 040,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
167553,Catr Mlt&Plmp Jucy Lp Plmp 050,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91049,Catr All Over Glow Tint 030,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91065,Catr Glam&Doll Lashes Masc 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91075,Catr Glam&Doll Lashes Wp Masc,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91881,Catr Glsn Glw Tint Lip Oil 010,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91928,Catr Glw Tint Lipoil,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
95883,Es Lip Swirl Sugar Scrub 01,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
88250,Es Lash Glue,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
91020,Catr Brow Pwdr Set Wp 020,0.0,2.0,2.0,0.0,1.0,0,0,0,covered_or_low
