sku_number,target_order_units_to_hit_day_one_soh,recommended_order_units,remaining_day_one_shortfall_units,recommendation_coverage_ratio,decision,proposed_decision,recommendation_type,reason_for_shortfall
97140,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97141,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97143,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
193055,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90988,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167110,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88380,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95846,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95842,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97981,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97126,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
94497,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
198288,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97133,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95857,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
388971,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
194687,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97122,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97125,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97121,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97124,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88445,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
71914,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90996,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97579,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
93861,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92515,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
198290,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98015,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
197262,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91010,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167083,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
188027,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92133,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92134,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
96352,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
193074,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90903,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88460,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92175,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
195524,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
93868,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
66797,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97632,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
94494,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97322,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98023,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98135,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98078,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98184,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
43527,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98173,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98174,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98176,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98177,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
195018,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
250236,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98114,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98130,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98132,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97311,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98081,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98080,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98109,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98128,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98129,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97320,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167564,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167549,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167568,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167545,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167556,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167563,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167555,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167533,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
96462,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
94906,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
94909,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
64088,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90813,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
94538,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
94658,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97199,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92141,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
51769,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167557,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167537,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167539,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167541,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167543,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167559,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167561,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
197263,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
96461,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97539,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
191366,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
191367,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
93866,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
186362,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
72664,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
626724,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88446,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92765,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97541,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95387,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95391,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
668491,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97678,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88055,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
194000,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95097,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95100,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95095,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95096,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97556,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88444,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
198286,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
193699,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97558,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
186550,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97195,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
53686,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
38297,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97549,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97552,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97704,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97705,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97706,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
598275,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
195528,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
96699,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
96704,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90385,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90387,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
89874,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88780,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
193454,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
94255,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
89769,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
89754,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90522,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
93846,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92856,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
93847,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
307548,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
190073,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
5378,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
592188,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167585,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92174,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
647552,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88325,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97435,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
87654,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91030,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
567302,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
591461,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91052,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88242,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
194035,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
93848,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
93851,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
188942,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
197210,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
68083,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97769,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
93923,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
185259,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
537187,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
5446,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92181,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88388,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
56951,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95874,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
197748,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91018,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88283,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95885,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
190072,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
50701,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97846,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91070,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91877,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91878,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167105,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167109,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90998,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167593,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98108,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91071,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91945,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91905,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91048,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91059,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91944,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91954,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91937,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
56950,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91872,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91906,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91863,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91956,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91948,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91033,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91066,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91951,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92180,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92140,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167546,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95860,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95890,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92159,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91047,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91072,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92150,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167584,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
479196,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95870,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167076,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
647875,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88318,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167098,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167099,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167138,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
88387,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91892,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98134,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167127,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95893,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
93821,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
16736,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97198,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97197,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
97196,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90986,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
190097,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98183,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98119,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98120,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98175,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167106,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
479212,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167087,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95866,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
53981,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167112,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91940,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
95867,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
68082,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167091,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167092,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92170,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92166,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167075,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167095,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167132,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167093,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167073,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167082,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167085,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
90989,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
91019,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167074,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167124,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98082,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98107,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98110,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98111,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98121,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
98122,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
92162,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
167159,0,0,0,,DO_NOT_BUY,DO_NOT_BUY,DO_NOT_BUY,none_gap_closed
