sku_number,sku_description,decision,current_soh_units,on_order_units,estimated_demand_before_promo_start_units,recommended_order_units,target_day_one_soh_units,projected_day_one_soh_before_order_units,projected_day_one_soh_after_recommended_order_units,expected_formula_day_one_soh_after_order,formula_difference,pass_fail
433829,Colg Mw Plax F/Mint 1L,REVIEW,7,0,0.0,0,2.0,7.0,7.0,7.0,0.0,PASS
353841,Colg Mw Plax F/Mint 250Ml,REVIEW,9,0,0.0,0,2.0,9.0,9.0,9.0,0.0,PASS
607339,Palmol H/San Fig &Coconut 48M,REVIEW,5,0,0.0,0,2.0,5.0,5.0,5.0,0.0,PASS
88779,Cb Cleansing Cloths 30Pk,REVIEW,6,0,0.0,0,2.0,6.0,6.0,6.0,0.0,PASS
72867,Neut R/Wrink Ret Pro+ Srm 30Ml,REVIEW,3,0,0.0,0,2.0,3.0,3.0,3.0,0.0,PASS
186090,Ego Qv Ceramides Cleanser 350G,REVIEW,4,0,0.0,0,2.0,4.0,4.0,4.0,0.0,PASS
188712,Cerave Moist Cream 340G,HOLD,2,0,4.286,0,158.571,0.0,0.0,0.0,0.0,PASS
188711,Cerave Moist Cream 177Ml,HOLD,4,0,3.857,0,142.714,0.143,0.143,0.143,0.0,PASS
654921,Lrp Anth Fluid Spf50 50Ml,HOLD,11,0,0.018,0,29.0,10.982,10.982,10.982,0.0,PASS
94902,Lrp Hyaluron Serum 50Ml,HOLD,2,0,3.714,0,137.429,0.0,0.0,0.0,0.0,PASS
92846,Cerave Foaming Cleanser Refill,HOLD,1,0,3.286,0,121.571,0.0,0.0,0.0,0.0,PASS
90912,Cerave Face Moist Lotion Spf50,HOLD,4,0,3.0,0,111.0,1.0,1.0,1.0,0.0,PASS
188699,Cerave Hydrating Clns 473Ml,HOLD,6,0,2.857,0,105.714,3.143,3.143,3.143,0.0,PASS
92847,Cerave Hydrating Cleans Refill,HOLD,2,0,2.857,0,105.714,0.0,0.0,0.0,0.0,PASS
188704,Cerave Foaming Cleanser 473Ml,HOLD,3,0,2.571,0,95.143,0.429,0.429,0.429,0.0,PASS
90914,Cerave Int Moist Lotion 473,HOLD,3,0,2.286,0,84.571,0.714,0.714,0.714,0.0,PASS
367011,Lanolips 101 O/Ment Balm 15G,HOLD,14,0,2.214,0,81.929,11.786,11.786,11.786,0.0,PASS
43839,Avene Xeracalm Replen Balm 400,HOLD,62,0,1.946,0,72.018,60.054,60.054,60.054,0.0,PASS
195051,Lrp Mela B3 Serum 30Ml,HOLD,62,0,1.905,0,70.476,60.095,60.095,60.095,0.0,PASS
188720,Cerave Sa Smooth Cream 177Ml,HOLD,5,0,1.857,0,68.714,3.143,3.143,3.143,0.0,PASS
188709,Cerave Moist Lotion 236Ml,HOLD,2,0,1.857,0,68.714,0.143,0.143,0.143,0.0,PASS
188996,Garn H/Bomb Vit C Msk,HOLD,2,0,1.804,0,66.732,0.196,0.196,0.196,0.0,PASS
63416,Lrp Cicaplast Hand Crm 100Ml,HOLD,2,0,1.762,0,65.19,0.238,0.238,0.238,0.0,PASS
55533,Lrp Retinol B3 A/A Serum 30Ml,HOLD,2,0,1.714,0,63.429,0.286,0.286,0.286,0.0,PASS
87417,Cerave Oil Control Gel 52Ml,HOLD,2,0,1.571,0,58.143,0.429,0.429,0.429,0.0,PASS
192050,Cerave Renewing Vitamin C 30Ml,HOLD,6,0,1.571,0,58.143,4.429,4.429,4.429,0.0,PASS
20798,Garn Micellar Water 700Ml,HOLD,2,0,1.54,0,56.969,0.46,0.46,0.46,0.0,PASS
188833,B/Lab Neck Firm Srm 30Ml,HOLD,6,0,1.524,0,56.381,4.476,4.476,4.476,0.0,PASS
199841,Tbh Rebound Toner 100Ml,HOLD,6,0,1.429,0,52.857,4.571,4.571,4.571,0.0,PASS
93335,Lrp Cicaplast B5 Spray 100Ml,HOLD,2,0,1.429,0,52.857,0.571,0.571,0.571,0.0,PASS
193204,May Ls Sky High Wtp,HOLD,2,0,1.325,0,49.013,0.675,0.675,0.675,0.0,PASS
11838,Avene Cicalfate Rest Skin Crm,HOLD,8,0,1.304,0,48.232,6.696,6.696,6.696,0.0,PASS
46889,May Fs Set Spray 100 Lst Fx,HOLD,8,0,1.286,0,47.571,6.714,6.714,6.714,0.0,PASS
87753,Innisfree Grn T Hyal Crm 50Ml,HOLD,4,0,1.286,0,47.571,2.714,2.714,2.714,0.0,PASS
198637,Avene Fluid Spf 50+ 50Ml,HOLD,6,0,1.25,0,46.25,4.75,4.75,4.75,0.0,PASS
87755,Innisfree Grn T Hyal Srm 80Ml,HOLD,8,0,1.214,0,44.929,6.786,6.786,6.786,0.0,PASS
495891,Lrp Cicaplast Lips 7.5Ml,HOLD,2,0,1.19,0,44.047,0.81,0.81,0.81,0.0,PASS
192838,Blistex Lip Cond 4.25G Spf30,HOLD,18,0,1.163,0,43.041,16.837,16.837,16.837,0.0,PASS
198880,Lrp Mela B3 Cleanser 200Ml,HOLD,2,0,1.143,0,42.286,0.857,0.857,0.857,0.0,PASS
188857,Bioderma A/Derm Shower Oil 1L,HOLD,3,0,1.095,0,40.524,1.905,1.905,1.905,0.0,PASS
200956,B/Bees Ultra L/Balm 4.25G Hang,HOLD,6,0,1.061,0,39.266,4.939,4.939,4.939,0.0,PASS
57452,Weleda Skin Food Light 75Ml,HOLD,3,0,1.0,0,37.0,2.0,2.0,2.0,0.0,PASS
42110,Swiss Cot Tips Paper 120Pk,HOLD,15,0,1.0,0,37.0,14.0,14.0,14.0,0.0,PASS
195978,G/Mane Repair & Hyd Cd 330Ml,HOLD,2,0,1.0,0,37.0,1.0,1.0,1.0,0.0,PASS
62765,Jerg U/H Hand Cream 100Ml,HOLD,7,0,0.976,0,36.119,6.024,6.024,6.024,0.0,PASS
49087,Garn H/Bomb Mask Sakura 28G,HOLD,10,0,0.929,0,34.357,9.071,9.071,9.071,0.0,PASS
93337,Lrp Effaclar Az Gel Cream 40Ml,HOLD,2,0,0.929,0,34.357,1.071,1.071,1.071,0.0,PASS
188852,Tbh Patch It Up 72 Patches,HOLD,4,0,0.893,0,33.036,3.107,3.107,3.107,0.0,PASS
252999,Garn C&S W/P Emur 200Ml,HOLD,10,0,0.839,0,31.054,9.161,9.161,9.161,0.0,PASS
194887,Benzac Power Patch 24Pack,HOLD,3,0,0.833,0,30.833,2.167,2.167,2.167,0.0,PASS
94286,Bioderma Snsbio Sos Spray 70Ml,HOLD,8,0,0.81,0,29.953,7.19,7.19,7.19,0.0,PASS
57419,Weleda Skin Food 75Ml,HOLD,9,0,0.81,0,29.953,8.19,8.19,8.19,0.0,PASS
192218,Lrp Anthelios Ka+ Spf50+ 50Ml,HOLD,2,0,0.81,0,29.953,1.19,1.19,1.19,0.0,PASS
94039,No7 Retinol Hand Crm 75Ml,HOLD,2,0,0.81,0,29.953,1.19,1.19,1.19,0.0,PASS
55054,May Hyper Easy Eye Liner Black,HOLD,0,2,0.795,0,29.416,1.205,1.205,1.205,0.0,PASS
1236,May Hyper Sharp Wing Liner Blk,HOLD,2,0,0.789,0,29.186,1.211,1.211,1.211,0.0,PASS
247596,Bio Oil 200Ml,HOLD,7,0,0.786,0,29.071,6.214,6.214,6.214,0.0,PASS
610055,Bondi Sands App Mitt 1 Each,HOLD,16,0,0.786,0,29.071,15.214,15.214,15.214,0.0,PASS
198638,Avene Serum Spf 50+ 30Ml,HOLD,8,0,0.768,0,28.411,7.232,7.232,7.232,0.0,PASS
24553,Jojoba Australian Jojoba 85Ml,HOLD,4,0,0.762,0,28.19,3.238,3.238,3.238,0.0,PASS
15736,Npmu Eb Pencil Micro Espres,HOLD,11,0,0.756,0,27.983,10.244,10.244,10.244,0.0,PASS
733008,Cetaphil Moisturising Crm 550G,HOLD,3,0,0.73,0,27.016,2.27,2.27,2.27,0.0,PASS
49091,Garn H/Bomb Mask Green Tea,HOLD,15,0,0.714,0,26.429,14.286,14.286,14.286,0.0,PASS
372722,Ego Qv Intens Cleanser 1Kg,HOLD,3,0,0.714,0,26.429,2.286,2.286,2.286,0.0,PASS
191888,G/Mane Heat Protectant 150Ml,HOLD,1,0,0.714,0,26.429,0.286,0.286,0.286,0.0,PASS
49093,Garn H/Bomb Mask Pomegranate,HOLD,19,0,0.714,0,26.429,18.286,18.286,18.286,0.0,PASS
93338,Lrp Effaclar Patches 22Pk,HOLD,2,0,0.714,0,26.429,1.286,1.286,1.286,0.0,PASS
90766,Hey Bud Neck Firming Serum 50M,HOLD,2,0,0.714,0,26.429,1.286,1.286,1.286,0.0,PASS
24383,May Iar Conc Light,HOLD,5,0,0.708,0,26.198,4.292,4.292,4.292,0.0,PASS
37986,Garn H/Bomb Eye Mask Cnut Watr,HOLD,23,0,0.696,0,25.768,22.304,22.304,22.304,0.0,PASS
63821,Swiss Cotton Tips Paper 240Pk,HOLD,2,0,0.686,0,25.371,1.314,1.314,1.314,0.0,PASS
60948,Skin Control Pimple Patch Pm24,HOLD,19,0,0.643,0,23.786,18.357,18.357,18.357,0.0,PASS
192205,Lanolips 12Hr O/N Lip Mask 15G,HOLD,7,0,0.643,0,23.786,6.357,6.357,6.357,0.0,PASS
90139,Npmu Face Glue Setting Spray,HOLD,2,0,0.643,0,23.786,1.357,1.357,1.357,0.0,PASS
96593,Npmu Ling Ll Stan Naughty Nude,HOLD,2,0,0.643,0,23.786,1.357,1.357,1.357,0.0,PASS
96594,Npmu Ling Ll Stain Steam Spice,HOLD,2,0,0.643,0,23.786,1.357,1.357,1.357,0.0,PASS
43840,Avene Xeracalm Replen Crm 400,HOLD,12,0,0.625,0,23.125,11.375,11.375,11.375,0.0,PASS
431699,Lrp Uvidea Bb Crm 01 Lt 30Ml,HOLD,2,0,0.619,0,22.904,1.381,1.381,1.381,0.0,PASS
188737,Hada Labo Tokyo Lotion 150Ml,HOLD,2,0,0.619,0,22.904,1.381,1.381,1.381,0.0,PASS
90840,Garn Char + Caff Eye Mask,HOLD,2,0,0.619,0,22.904,1.381,1.381,1.381,0.0,PASS
192837,Blistex Lip Cond 7G Spf30,HOLD,9,0,0.612,0,22.653,8.388,8.388,8.388,0.0,PASS
94058,Npmu Bmelt Blsh Butta Together,HOLD,2,0,0.612,0,22.653,1.388,1.388,1.388,0.0,PASS
206431,C/Counc 50+ Ultra Roll On 75,HOLD,3,0,0.6,0,22.2,2.4,2.4,2.4,0.0,PASS
191661,Rexona W Dv R/O Bouq 50Ml,HOLD,7,0,0.597,0,22.104,6.403,6.403,6.403,0.0,PASS
191948,Garn Cryo Jelly Eye Mask,HOLD,2,0,0.589,0,21.804,1.411,1.411,1.411,0.0,PASS
94130,C/Council Lip Balm Spf50 W/Mel,HOLD,3,0,0.571,0,21.143,2.429,2.429,2.429,0.0,PASS
195115,Skin Control Micro Dart 9Pk,HOLD,9,0,0.571,0,21.143,8.429,8.429,8.429,0.0,PASS
90331,Blistex Intensive Repair 7G,HOLD,11,0,0.571,0,21.143,10.429,10.429,10.429,0.0,PASS
90781,Moogoo Pink Eczema Cream 120G,HOLD,3,0,0.571,0,21.143,2.429,2.429,2.429,0.0,PASS
94219,Skin Control Pmp Ptch Gls 36Pk,HOLD,1,0,0.571,0,21.143,0.429,0.429,0.429,0.0,PASS
95696,Lrp Toleraine Derma Serum 30Ml,HOLD,2,0,0.571,0,21.143,1.429,1.429,1.429,0.0,PASS
93520,Garn Hyaluron Serum Mask,HOLD,1,0,0.571,0,21.143,0.429,0.429,0.429,0.0,PASS
188718,Cerave Hand Cream 100Ml,HOLD,2,0,0.571,0,21.143,1.429,1.429,1.429,0.0,PASS
638781,Cetaphil Gntl Cls Cloths 25Pk,HOLD,2,0,0.571,0,21.143,1.429,1.429,1.429,0.0,PASS
37032,C/Counc Day/W W/Res Spf50+75Ml,HOLD,2,0,0.552,0,20.439,1.448,1.448,1.448,0.0,PASS
61296,Aveeno Applcidr Shampoo 354Ml,HOLD,2,0,0.548,0,20.261,1.452,1.452,1.452,0.0,PASS
63109,Npmu Marshmallow Soothing Prim,HOLD,4,0,0.546,0,20.21,3.454,3.454,3.454,0.0,PASS
15834,Npmu Ep Jumbo Milk,HOLD,2,0,0.538,0,19.899,1.462,1.462,1.462,0.0,PASS
68375,Q+A Niacinamide Exfol Clnsr,HOLD,1,0,0.536,0,19.821,0.464,0.464,0.464,0.0,PASS
188851,Tbh Rebound Serum 30Ml,HOLD,6,0,0.536,0,19.821,5.464,5.464,5.464,0.0,PASS
49607,C/Counc F&B Moistur Wp Spf50,HOLD,2,0,0.533,0,19.733,1.467,1.467,1.467,0.0,PASS
354929,Tena Pad Day Night 14,HOLD,1,0,0.532,0,19.701,0.468,0.468,0.468,0.0,PASS
195429,Npmu Fat Oil Slick In A Mood,HOLD,5,0,0.529,0,19.588,4.471,4.471,4.471,0.0,PASS
72934,Burberry London Wom Edp 100Ml,HOLD,2,0,0.524,0,19.381,1.476,1.476,1.476,0.0,PASS
60001,Neut Eye Makeup Remover 200Ml,HOLD,2,0,0.524,0,19.381,1.476,1.476,1.476,0.0,PASS
199950,Garnier Pro Retinol Serum Mask,HOLD,2,0,0.514,0,19.029,1.486,1.486,1.486,0.0,PASS
41594,May Iar Eraser Dk Circ Ivory,HOLD,4,0,0.503,0,18.615,3.497,3.497,3.497,0.0,PASS
60947,Skin Control Pimple Patch Am24,HOLD,22,0,0.5,0,18.5,21.5,21.5,21.5,0.0,PASS
41319,Rexona W Clin Apd Summer 180Ml,HOLD,3,0,0.5,0,18.5,2.5,2.5,2.5,0.0,PASS
49090,Garn H/Bomb Mask Chamomile,HOLD,2,0,0.5,0,18.5,1.5,1.5,1.5,0.0,PASS
93921,Fraim Min Grip Claw Clips 6Pk,HOLD,24,0,0.5,0,18.5,23.5,23.5,23.5,0.0,PASS
96600,Npmu Ling Ll Stain Side,HOLD,2,0,0.5,0,18.5,1.5,1.5,1.5,0.0,PASS
87750,Innisfree Pore Clay Mask 100Ml,HOLD,1,0,0.5,0,18.5,0.5,0.5,0.5,0.0,PASS
820504,Nivea Soft Creme Jar 200Ml,HOLD,2,0,0.5,0,18.5,1.5,1.5,1.5,0.0,PASS
37408,Dr Lew Micellar Wipes X25,HOLD,2,0,0.5,0,18.5,1.5,1.5,1.5,0.0,PASS
64534,Nivea D/E Sens Cleansing Wipes,HOLD,1,0,0.486,0,17.971,0.514,0.514,0.514,0.0,PASS
36133,May Line Refine Ex Kajal Black,HOLD,2,0,0.484,0,17.925,1.516,1.516,1.516,0.0,PASS
36115,May Fitme Concealer Ivory,HOLD,3,0,0.481,0,17.779,2.519,2.519,2.519,0.0,PASS
94131,C/Council Lip Balm Spf50 Van,HOLD,2,0,0.476,0,17.619,1.524,1.524,1.524,0.0,PASS
193413,Bioderma A/D Baume Moist500Ml,HOLD,2,0,0.476,0,17.619,1.524,1.524,1.524,0.0,PASS
189236,May Ss Vinyl Ink Lippy,HOLD,5,0,0.466,0,17.236,4.534,4.534,4.534,0.0,PASS
14528,Nivea D/E Micellar Wipes 25,HOLD,2,0,0.457,0,16.914,1.543,1.543,1.543,0.0,PASS
15719,Npmu Eb Pencil Micro Taupe,HOLD,4,0,0.454,0,16.79,3.546,3.546,3.546,0.0,PASS
43765,Jerg Oil Firm Ltn 496Ml,HOLD,2,0,0.452,0,16.739,1.548,1.548,1.548,0.0,PASS
485861,U By Kotex Tamp Mini 16,HOLD,2,0,0.449,0,16.613,1.551,1.551,1.551,0.0,PASS
193207,May Great Lash Blkst Blk,HOLD,8,0,0.448,0,16.578,7.552,7.552,7.552,0.0,PASS
193197,May Lash Sensational Wtp V Blk,HOLD,4,0,0.442,0,16.338,3.558,3.558,3.558,0.0,PASS
15840,Npmu Ep Jumbo Cota Cheese,HOLD,7,0,0.437,0,16.168,6.563,6.563,6.563,0.0,PASS
521278,May Fit Me Concealer Light,HOLD,4,0,0.435,0,16.098,3.565,3.565,3.565,0.0,PASS
38390,May Fit Me Loose Pwd Fair Lght,HOLD,3,0,0.435,0,16.098,2.565,2.565,2.565,0.0,PASS
198639,Avene Spray Spf 50+ 200Ml,HOLD,5,0,0.429,0,15.857,4.571,4.571,4.571,0.0,PASS
90771,Weleda Dry Oil 100Ml,HOLD,3,0,0.429,0,15.857,2.571,2.571,2.571,0.0,PASS
196554,Cetaphil Daily Def Spf50 50Ml,HOLD,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
92854,Og Jojoba Oil 100Ml,HOLD,1,0,0.429,0,15.857,0.571,0.571,0.571,0.0,PASS
90839,Jergens Dc Shea/Cocoa Lotion,HOLD,2,0,0.429,0,15.857,1.571,1.571,1.571,0.0,PASS
31192,Lanolips 101 Mult Coconutr 10G,HOLD,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
187117,G/Mane Repair & Hyd Sp 330Ml,HOLD,2,0,0.429,0,15.857,1.571,1.571,1.571,0.0,PASS
491071,Lanolips Tint Balm Rose 12.5G,HOLD,10,0,0.429,0,15.857,9.571,9.571,9.571,0.0,PASS
90841,Garn Pimple Patch 22Pk,HOLD,2,0,0.429,0,15.857,1.571,1.571,1.571,0.0,PASS
523852,Rexona Men Orig 250Ml,HOLD,8,0,0.429,0,15.857,7.571,7.571,7.571,0.0,PASS
242853,Neut N/F Hand Crm 56G,HOLD,5,0,0.429,0,15.857,4.571,4.571,4.571,0.0,PASS
92258,Epzen Smooth Clear Bw 400Ml,HOLD,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
611271,Nivea Gentle Face Wipes 25S,HOLD,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
69757,Avene Toler Recovery Crm 40Ml,HOLD,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
90892,Bioderma Snsbio Ar+ Mstr 40Ml,HOLD,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
92858,Cerave Acne Starter Kit,HOLD,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
65465,Q+A Hyaluronic Acid Serum 30Ml,HOLD,8,0,0.429,0,15.857,7.571,7.571,7.571,0.0,PASS
62472,Moogoo Soothing Msm Moist 500G,HOLD,5,0,0.429,0,15.857,4.571,4.571,4.571,0.0,PASS
192051,Cerave Blem Control Gel 40Ml,HOLD,1,0,0.429,0,15.857,0.571,0.571,0.571,0.0,PASS
97995,Rim Lst Fnsh Ll Brly Pnk,HOLD,4,0,0.429,0,15.857,3.571,3.571,3.571,0.0,PASS
96295,Olay Super Spf50 Fluid M 50Ml,HOLD,2,0,0.429,0,15.857,1.571,1.571,1.571,0.0,PASS
188952,Loreal R/Lift Vitac Srm 30Ml,HOLD,2,0,0.429,0,15.857,1.571,1.571,1.571,0.0,PASS
96298,Neutrogena Colgn Eye Cream,HOLD,2,0,0.429,0,15.857,1.571,1.571,1.571,0.0,PASS
37849,Jerg Oil Argan Moistrsr 496Ml,HOLD,2,0,0.429,0,15.857,1.571,1.571,1.571,0.0,PASS
192760,Neut H/B Face Lot Spf50 85Ml,HOLD,2,0,0.429,0,15.857,1.571,1.571,1.571,0.0,PASS
191950,Garn Cryo Jelly Sheet Mask,HOLD,2,0,0.411,0,15.196,1.589,1.589,1.589,0.0,PASS
553586,Rexona W Apd Sexy Bouq 250Ml,HOLD,4,0,0.411,0,15.196,3.589,3.589,3.589,0.0,PASS
9159,May Masc Full N Soft V/Blk,HOLD,7,0,0.41,0,15.168,6.59,6.59,6.59,0.0,PASS
185193,C/Counc Face Serum Spf50+50Ml,HOLD,2,0,0.41,0,15.153,1.59,1.59,1.59,0.0,PASS
184851,Epzen Exfol Body Scrub 200Ml,HOLD,3,0,0.408,0,15.102,2.592,2.592,2.592,0.0,PASS
198650,Avene Tinted Fluid Spf50+ 50Ml,HOLD,7,0,0.408,0,15.102,6.592,6.592,6.592,0.0,PASS
40356,Mpc My Perfect Eyes 20G,HOLD,1,0,0.408,0,15.102,0.592,0.592,0.592,0.0,PASS
64711,Blistex Five Way Protection,HOLD,2,0,0.408,0,15.102,1.592,1.592,1.592,0.0,PASS
70358,Npmu Bwm Sr N Calm Conc Vnilla,HOLD,4,0,0.403,0,14.925,3.597,3.597,3.597,0.0,PASS
192619,May Surreal Masc Washable,HOLD,5,0,0.403,0,14.896,4.597,4.597,4.597,0.0,PASS
51156,Bondi Spf50 Coco Lotion 150Ml,HOLD,3,0,0.4,0,14.8,2.6,2.6,2.6,0.0,PASS
26779,Cetaphil Lght Ltn 50+ 100,HOLD,2,0,0.4,0,14.8,1.6,1.6,1.6,0.0,PASS
807680,Benzac Ac Wash 5% 200Ml,HOLD,2,0,0.4,0,14.8,1.6,1.6,1.6,0.0,PASS
366773,Palmers Foot C/B Foot Mag 60G,HOLD,5,0,0.397,0,14.683,4.603,4.603,4.603,0.0,PASS
11833,Avene Gentle Toner 200Ml,HOLD,4,0,0.393,0,14.536,3.607,3.607,3.607,0.0,PASS
65467,Q+A Peptide Facial Serum 30Ml,HOLD,6,0,0.393,0,14.536,5.607,5.607,5.607,0.0,PASS
16306,Neut U/S Fluid Face Spf50 40Ml,HOLD,2,0,0.393,0,14.536,1.607,1.607,1.607,0.0,PASS
93466,Garnier 4% Vit C Mela Srm 30Ml,HOLD,2,0,0.393,0,14.536,1.607,1.607,1.607,0.0,PASS
88551,May Ls Sky High Burgundy Haze,HOLD,2,0,0.39,0,14.447,1.61,1.61,1.61,0.0,PASS
958859,Ogx Mini Arg Oil Mor Cd 88.7Ml,HOLD,11,0,0.388,0,14.347,10.612,10.612,10.612,0.0,PASS
94078,Npmu Brow Glue Crazy Lift 01,HOLD,2,0,0.388,0,14.347,1.612,1.612,1.612,0.0,PASS
690783,Lrp Cicaplast Hand Crm 50Ml,HOLD,19,0,0.381,0,14.096,18.619,18.619,18.619,0.0,PASS
199904,Avene Red Sooth Mstriser 30Ml,HOLD,9,0,0.381,0,14.096,8.619,8.619,8.619,0.0,PASS
626309,Jerg Nat Glow Moist Fm 221Ml,HOLD,6,0,0.381,0,14.096,5.619,5.619,5.619,0.0,PASS
199903,Avene Cica+ Recvry Serum 30Ml,HOLD,3,0,0.381,0,14.096,2.619,2.619,2.619,0.0,PASS
5909,Bondi Sands Exfol Mitt 1 Each,HOLD,12,0,0.381,0,14.096,11.619,11.619,11.619,0.0,PASS
42784,Lrp Redermic Retinol Moist,HOLD,2,0,0.381,0,14.096,1.619,1.619,1.619,0.0,PASS
49092,Garn H/Bomb Mask Lavender,HOLD,4,0,0.375,0,13.875,3.625,3.625,3.625,0.0,PASS
651836,Sukin Hand/Nail Crm Tube 125Ml,HOLD,2,0,0.374,0,13.824,1.626,1.626,1.626,0.0,PASS
199901,Avene Vit Cg Rad Serum 30Ml,HOLD,8,0,0.371,0,13.743,7.629,7.629,7.629,0.0,PASS
92633,Avene S/S Oil Cntrl Fld Spf50,HOLD,3,0,0.371,0,13.743,2.629,2.629,2.629,0.0,PASS
26780,Cetaphil Liposom Ltn 50+ 150L,HOLD,6,0,0.371,0,13.743,5.629,5.629,5.629,0.0,PASS
189237,May Ss Vinyl Ink Peachy,HOLD,3,0,0.37,0,13.695,2.63,2.63,2.63,0.0,PASS
24382,May Iar Conc Fair,HOLD,7,0,0.366,0,13.559,6.634,6.634,6.634,0.0,PASS
67581,C/Counc E/Day Spf50 110Ml,HOLD,5,0,0.362,0,13.39,4.638,4.638,4.638,0.0,PASS
24384,May Iar Conc Med,HOLD,2,0,0.36,0,13.329,1.64,1.64,1.64,0.0,PASS
521302,May Fit Me Concealer Sand,HOLD,2,0,0.357,0,13.214,1.643,1.643,1.643,0.0,PASS
69756,Avene Toler Cleanser 200Ml,HOLD,5,0,0.357,0,13.214,4.643,4.643,4.643,0.0,PASS
21210,Nivea Creme Tin 150Ml,HOLD,2,0,0.357,0,13.214,1.643,1.643,1.643,0.0,PASS
90848,Frank Body Clearing Face Scrub,HOLD,2,0,0.357,0,13.214,1.643,1.643,1.643,0.0,PASS
87452,Jojoba Refill Pouch 200Ml,HOLD,3,0,0.357,0,13.214,2.643,2.643,2.643,0.0,PASS
271543,Nivea D/E Refr Toner 200Ml,HOLD,2,0,0.357,0,13.214,1.643,1.643,1.643,0.0,PASS
69724,Cake The Curl Crsh Sty Jel200G,HOLD,3,0,0.357,0,13.214,2.643,2.643,2.643,0.0,PASS
92332,No7 Mnp Ints Rdnce Serum 30Ml,HOLD,5,0,0.357,0,13.214,4.643,4.643,4.643,0.0,PASS
194016,Csc Microderm Exfoliant 100Ml,HOLD,4,0,0.357,0,13.214,3.643,3.643,3.643,0.0,PASS
93917,Fraim Xl Soft Ptailers Brn 6Pk,HOLD,12,0,0.357,0,13.214,11.643,11.643,11.643,0.0,PASS
199844,Boost Lab Firm Mstrisr 50Ml,HOLD,2,0,0.357,0,13.214,1.643,1.643,1.643,0.0,PASS
94217,Skin Control G/S Hya Mask,HOLD,7,0,0.357,0,13.214,6.643,6.643,6.643,0.0,PASS
87751,Innisfree Grn T Vit C Srm 30Ml,HOLD,1,0,0.357,0,13.214,0.643,0.643,0.643,0.0,PASS
94471,Hada Labo Micellar Water 400Ml,HOLD,2,0,0.357,0,13.214,1.643,1.643,1.643,0.0,PASS
197473,Lrp Effaclar +M Starter Kit,HOLD,2,0,0.357,0,13.214,1.643,1.643,1.643,0.0,PASS
94070,Npmu Smushy Mte Lb Snuggle Sz,HOLD,5,0,0.347,0,12.837,4.653,4.653,4.653,0.0,PASS
60844,Rim Lst Fin Ll 90S Nude 760,HOLD,3,0,0.343,0,12.686,2.657,2.657,2.657,0.0,PASS
193712,No7 Fut Renew Repair Srm 25Ml,HOLD,12,0,0.343,0,12.686,11.657,11.657,11.657,0.0,PASS
22488,Avene Cleanance Clns Gel 400Ml,HOLD,8,0,0.339,0,12.554,7.661,7.661,7.661,0.0,PASS
188811,Avene Hydrance Boost Srm 30Ml,HOLD,1,3,0.339,0,12.554,3.661,3.661,3.661,0.0,PASS
46886,May Fit Me Pwd Nat Beige,HOLD,2,0,0.335,0,12.41,1.665,1.665,1.665,0.0,PASS
18699,Palmers Body Ss Fade Milk 250,HOLD,2,0,0.333,0,12.333,1.667,1.667,1.667,0.0,PASS
431745,Lrp Uvidea Bb Crm 02 Med 30Ml,HOLD,3,0,0.333,0,12.333,2.667,2.667,2.667,0.0,PASS
41572,May Tat El Gel Pncil Bld Brwn,HOLD,4,0,0.333,0,12.333,3.667,3.667,3.667,0.0,PASS
51157,Bondi Spf50+ Lotion 150Ml,HOLD,2,0,0.333,0,12.333,1.667,1.667,1.667,0.0,PASS
55458,Ogx Arg Oil H/Pro Spry 177Ml,HOLD,2,0,0.333,0,12.333,1.667,1.667,1.667,0.0,PASS
59859,Benzac Ac Gel 10% 60G,HOLD,3,0,0.333,0,12.333,2.667,2.667,2.667,0.0,PASS
42806,Lrp Eff K+ Anti-Blackhead Care,HOLD,2,0,0.333,0,12.333,1.667,1.667,1.667,0.0,PASS
198932,Illi F/Tape Clear Strips 36Pk,HOLD,8,0,0.329,0,12.157,7.671,7.671,7.671,0.0,PASS
43716,Batiste Volume Dry Spoo 200Ml,HOLD,1,0,0.327,0,12.082,0.673,0.673,0.673,0.0,PASS
65914,Batiste Trop Dry Shampoo 350Ml,HOLD,2,0,0.327,0,12.082,1.673,1.673,1.673,0.0,PASS
67890,Dv Sun Sensitive Spf50+ 100G,HOLD,2,0,0.327,0,12.082,1.673,1.673,1.673,0.0,PASS
184733,Batiste Vol Dry Shampoo 350Ml,HOLD,2,0,0.327,0,12.082,1.673,1.673,1.673,0.0,PASS
90014,Olay Super Collagen Cream 45G,HOLD,10,0,0.325,0,12.013,9.675,9.675,9.675,0.0,PASS
191662,Rexona W Dv R/O Watrmel 50Ml,HOLD,7,0,0.325,0,12.013,6.675,6.675,6.675,0.0,PASS
36997,C/Counc Moist S/Scrn 50+ 110Ml,HOLD,2,0,0.324,0,11.981,1.676,1.676,1.676,0.0,PASS
